"","V1","V2","V2A","C_COW_ALPHA","B_COUNTRY_ALPHA","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125_05","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V144G","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215_07","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V228_LOCAL","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","X003R2","X003R","V243","V244","V245","V246","V247","V248","V248_CS","V249","V250","V254","N_REGION_ISO","V256","V256B","V257","V258","V258A","V260","V261","V262","Y001","Y001_1","Y001_2","Y001_3","Y001_4","Y001_5","Y002","Y003","SACSECVAL","SECVALWGT","RESEMAVAL","WEIGHTB","I_AUTHORITY","I_NATIONALISM","I_DEVOUT","DEFIANCE","WEIGHT1A","I_RELIGIMP","I_RELIGBEL","I_RELIGPRAC","DISBELIEF","WEIGHT2A","I_NORM1","I_NORM2","I_NORM3","RELATIVISM","WEIGHT3A","I_TRUSTARMY","I_TRUSTPOLICE","I_TRUSTCOURTS","SCEPTICISM","WEIGHT4A","I_INDEP","I_IMAGIN","I_NONOBED","AUTONOMY","WEIGHT1B","I_WOMJOB","I_WOMPOL","I_WOMEDU","EQUALITY","WEIGHT2B","I_HOMOLIB","I_ABORTLIB","I_DIVORLIB","CHOICE","WEIGHT3B","I_VOICE1","I_VOICE2","I_VOI2_00","VOICE","WEIGHT4B","S001","S007","S018","S019","S021","S024","S025","COW"
"2043",6,840,840,"USA","USA",2153,1,2,3,2,2,4,2,2,2,1,2,1,1,2,1,2,2,2,1,8,1,0,0,0,0,1,1,2,0,0,0,0,1,2,2,2,2,2,2,2,2,3,3,3,1,3,4,4,4,4,3,6,7,1,2,9,1,2,2,4,1,2,2,2,2,3,2,6,4,5,3,3,5,4,4,5,1,2,1,2,1,1,2,2,3,2,5,NA,NA,NA,NA,3,4,4,4,4,5,7,1,2,1,2,2,2,3,2,3,3,3,3,3,3,3,3,2,2,3,3,2,3,2,3,3,4,4,4,1,5,1,10,5,1,10,3,1,10,10,7,3,3,100000020,0,5,8,2,1,2,1,1,1,4,2,3,1,5,7,2,6,3,1,1,2,3,3,3,3,3,1,4,4,4,4,4,1,5,5,5,5,4,1,3,3,4,2,1,4,4,4,4,7,7,1,1,7,9,1,1,1,1,1,10,5,9,7,2,1,1,1,3,2,2,2,3,2,4,2,1,4,5,1,1,2,3,2,1,840002,840002,4,1,10,9,6,1,2,1,1,2,8,2,1943,68,3,6,2,2,2,1,1240,9,840114,50,2,840002,840030,840002,840022,1240,1.35,1.35,1,20110624,2011,3,0,1,1,0,1,3,1,0.553056,1,0.736111,1,1,0.66,0.66,0.773333,1,1,1,0.666667,0.888889,1,0,0,0,0,1,0.33,0.66,0.66,0.55,1,0,1,1,0.666667,1,1,1,1,1,1,1,0.444444,0.888889,0.777778,1,1,0,0.5,0.5,1,2,8400602043,0.604839,0.907258,84006212011,8406,8402011,2
"2044",6,840,840,"USA","USA",2154,1,2,1,3,2,3,2,2,1,2,1,1,1,2,1,2,2,2,2,8,1,1,2,1,0,1,1,1,2,0,0,2,1,2,2,2,2,2,1,2,2,3,1,3,1,3,3,3,4,3,2,9,6,6,2,7,1,2,4,1,1,4,1,1,2,2,3,5,3,3,3,3,2,4,2,3,4,1,1,1,2,1,1,1,2,1,3,1,2,NA,3,6,3,1,10,1,1,7,1,2,1,3,2,2,3,2,3,3,4,3,4,3,4,3,3,2,2,2,NA,2,2,3,3,4,3,4,1,1,1,10,1,1,10,1,3,10,10,6,1,1,2e+07,2,4,4,2,1,1,2,2,6,4,4,2,1,6,10,4,7,3,1,2,5,2,3,3,4,3,1,3,3,3,4,3,5,5,5,5,1,2,3,2,2,4,4,1,4,4,4,4,8,8,5,1,3,8,1,1,1,1,1,5,5,5,5,1,1,1,5,2,2,2,2,3,1,4,4,1,1,5,1,1,2,3,2,1,5,5,1,2,8,3,6,2,2,1,1,2,5,1,1959,52,3,4,2,2,1,1,1240,9,840112,22,2,840002,840015,840007,840042,1240,0.69,0.69,1,20110624,2011,1,0,1,0,0,0,2,2,0.47,1,0.665278,1,0.5,0.33,0.66,0.496667,1,0.66,1,0.5,0.72,1,0,0,0,0,1,0.33,0.66,1,0.663333,1,1,1,1,1,1,1,0.66,1,0.886667,1,0.444444,0.444444,0.444444,0.444444,1,0.66,0,0.33,0.33,1,2,8400602044,0.30914,0.46371,84006212011,8406,8402011,2
"2045",6,840,840,"USA","USA",2155,1,2,2,3,3,3,1,3,2,1,2,1,2,2,1,2,2,1,2,7,2,1,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,2,1,2,1,3,1,3,3,2,3,3,3,2,2,6,4,2,1,3,1,2,3,1,1,4,1,2,2,2,3,4,NA,4,3,3,3,4,4,4,1,2,2,2,3,1,3,3,3,3,2,NA,NA,NA,NA,6,5,5,5,5,5,5,1,3,2,3,NA,3,4,4,4,4,4,NA,NA,NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1e+07,1,6,3,1,1,1,2,2,6,NA,NA,NA,NA,6,8,6,6,3,3,3,6,2,3,3,3,3,2,4,4,4,4,4,5,5,5,5,5,2,2,3,3,3,4,1,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,NA,NA,1,NA,NA,NA,NA,2,2,2,2,3,NA,2,1980,31,2,2,2,2,1,1,1240,8,840110,24,2,840002,840049,840006,840035,1240,0.44,0.44,1,20110624,2011,0,0,0,0,0,0,1,0,NA,0.83,0.352733,0.915,0.5,0.33,0.33,0.386667,1,0.66,0,0.833333,0.497778,1,NA,NA,NA,NA,0.66,1,NA,NA,NA,0.66,0,1,0,0.333333,1,1,0.66,0.66,0.773333,1,NA,NA,NA,NA,0.66,0,0,0,0,1,2,8400602045,0.197133,0.295699,84006212011,8406,8402011,2
"2046",6,840,840,"USA","USA",2156,1,1,1,3,1,2,1,2,2,1,1,2,1,2,2,1,2,1,2,8,2,1,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,2,2,2,2,2,1,2,1,2,3,2,2,2,2,8,8,2,4,6,4,2,2,3,3,4,1,1,1,1,4,4,3,3,3,2,2,2,3,3,4,2,2,2,3,3,3,3,3,3,NA,NA,NA,NA,NA,7,7,7,7,7,7,7,1,2,1,3,2,3,1,1,1,1,3,3,2,2,3,3,2,3,2,3,3,3,3,3,3,2,2,2,2,7,7,7,7,7,7,7,7,7,8,8,2,4,NA,NA,7,1,1,1,1,2,1,9,3,3,2,2,5,7,3,6,4,4,4,7,2,3,3,3,3,2,3,3,3,3,3,1,1,5,5,5,3,2,2,3,3,3,2,2,4,4,2,6,6,6,6,6,NA,6,6,6,6,6,5,5,5,5,5,NA,1,1,1,2,2,2,2,2,2,5,1,NA,1,2,1,1,3,2,2,2,2,1,NA,6,6,6,1,1,NA,2,3,6,1,1983,28,1,2,2,2,1,1,1240,6,840107,17,2,840002,840043,840005,840074,1240,0.82,0.82,1,20110624,2011,2,0,1,0,1,0,2,NA,0.470833,1,0.290278,1,0,0,0.33,0.11,1,0.33,0,1,0.443333,1,1,1,1,1,1,0,0.66,0.33,0.33,1,0,0,0,0,1,0.5,0.33,0.33,0.386667,1,0.444444,0.444444,0.444444,0.444444,1,0.66,0,0.33,0.33,1,2,8400602046,0.367384,0.551075,84006212011,8406,8402011,2
"2047",6,840,840,"USA","USA",2157,1,1,1,3,2,4,3,2,1,1,1,1,1,2,2,2,2,2,2,6,2,0,1,0,0,0,0,2,0,0,0,0,1,2,2,2,2,2,1,2,2,3,2,3,1,2,3,4,4,4,2,10,3,6,0,8,3,1,4,2,1,3,2,1,1,1,3,4,4,4,2,3,3,3,2,5,4,1,2,2,4,1,2,2,2,2,2,NA,NA,NA,NA,5,3,4,8,5,9,3,2,3,2,3,3,3,4,2,3,3,3,3,3,3,3,3,3,2,3,4,2,2,2,3,2,4,2,4,2,3,1,10,1,1,10,1,9,9,9,7,3,3,100000020,0,7,8,3,2,2,2,1,1,4,4,4,1,5,8,1,4,3,1,1,8,1,2,2,4,3,2,4,4,4,4,4,5,5,5,5,5,3,4,2,3,3,1,1,4,4,4,4,7,7,2,NA,1,10,1,1,1,1,1,10,10,7,10,8,1,1,1,3,3,2,2,2,2,4,5,3,5,5,5,2,1,3,3,1,NA,NA,1,2,10,4,7,1,1,NA,1,3,7,1,1980,31,2,2,2,2,1,1,1240,9,840114,26,2,840002,840031,840008,840085,1240,0.64,0.64,1,20110624,2011,4,1,1,1,0,1,3,1,0.47,1,0.972222,1,0,0.66,0.33,0.33,1,1,1,1,1,1,0,0,0,0,1,0.33,0.66,0.66,0.55,1,1,1,1,1,1,1,1,1,1,1,1,1,0.666667,0.888889,1,1,1,1,1,1,2,8400602047,0.286738,0.430108,84006212011,8406,8402011,2
"2048",6,840,840,"USA","USA",2158,1,2,2,2,1,3,2,2,1,1,1,1,2,1,2,2,2,2,2,5,2,1,0,0,2,1,1,0,0,0,0,2,1,1,2,1,1,2,2,2,1,3,1,2,1,1,3,3,4,4,3,7,4,1,2,5,1,2,3,4,1,2,1,2,2,2,4,5,3,4,3,2,4,5,2,2,1,1,2,2,2,1,1,2,1,2,3,2,NA,2,NA,6,5,3,6,4,4,2,1,2,2,4,3,4,3,2,3,3,1,2,2,3,4,4,2,2,3,3,3,3,3,3,3,4,4,4,1,3,2,4,6,4,4,5,3,6,10,NA,2,2,9e+07,9,3,NA,2,1,2,2,2,4,3,4,2,2,4,8,6,8,3,2,2,9,2,3,4,4,3,2,4,4,4,4,4,1,5,5,5,5,2,2,3,3,2,2,1,3,4,2,2,6,6,7,9,7,6,2,4,1,2,1,1,1,4,4,1,2,4,4,1,3,2,2,3,3,2,3,1,1,1,1,1,1,3,2,1,840001,840001,1,2,7,NA,3,1,2,1,3,4,6,2,1968,43,2,3,2,2,1,1,1240,8,840110,24,2,840002,840035,840006,840031,1240,0.69,0.69,1,20110624,2011,2,0,0,1,0,1,2,1,0.456945,1,0.540695,1,0.5,0,0,0.166667,1,0.66,1,0.333333,0.664444,1,1,1,0,0.666667,1,0.33,0.33,0.33,0.33,1,1,1,1,1,1,1,0.66,1,0.886667,1,0,0,0.333333,0.111111,1,0.33,0,0.165,0.165,1,2,8400602048,0.30914,0.46371,84006212011,8406,8402011,2
"2049",6,840,840,"USA","USA",2159,1,1,2,2,3,3,1,2,2,1,1,1,2,1,2,2,2,1,2,8,2,1,1,0,1,2,0,0,0,0,0,0,1,1,1,2,1,2,1,2,2,1,1,3,1,1,3,2,3,3,1,7,4,6,0,6,1,2,3,2,1,4,1,3,3,3,3,3,1,3,1,5,4,3,4,1,3,2,2,2,2,1,2,2,2,2,3,NA,NA,NA,NA,8,8,1,8,2,3,5,1,2,1,4,3,3,3,1,4,4,4,1,3,4,4,4,3,2,3,4,4,4,4,4,4,4,4,4,2,2,1,9,7,1,7,1,1,8,9,3,3,2,2e+07,2,6,3,1,1,1,2,1,9,3,3,2,2,3,7,5,3,3,1,4,2,2,3,4,4,4,2,4,4,4,2,4,1,1,1,1,1,1,3,3,2,2,1,1,4,3,3,4,7,8,9,9,9,7,5,3,4,4,6,1,4,7,8,1,1,2,6,1,3,2,2,2,2,1,1,1,2,1,1,1,1,3,1,1,840001,840001,7,2,9,6,6,1,2,1,4,3,6,1,1988,23,1,1,2,2,1,1,1240,8,840110,27,1,840002,840035,840006,840031,1240,2.06,2.06,1,20110624,2011,1,0,0,1,0,0,2,NA,0.512778,1,0.290416,1,1,0,0,0.333333,1,0.66,0,0.833333,0.497778,1,1,1,1,1,1,0,0,0.66,0.22,1,0,1,0,0.333333,1,0,0.33,0.66,0.33,1,0,0.333333,0.666667,0.333333,1,0.33,0,0.165,0.165,1,2,8400602049,0.922939,1.384409,84006212011,8406,8402011,2
"2050",6,840,840,"USA","USA",2160,1,2,2,3,2,3,1,2,2,2,1,2,2,2,1,2,1,1,1,8,1,1,0,0,0,NA,0,1,0,0,0,0,1,2,2,2,2,2,1,2,2,3,2,3,2,2,3,3,2,3,2,9,4,1,2,8,1,3,1,2,1,4,2,1,1,1,2,2,2,3,2,2,5,2,2,1,5,1,2,2,3,1,2,2,2,2,2,NA,NA,NA,NA,8,6,4,5,5,2,6,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,1,1,1e+07,1,3,2,1,1,1,2,2,7,3,3,2,2,4,6,4,4,2,2,2,3,2,2,3,3,3,2,3,4,4,4,4,1,1,5,5,5,1,1,2,1,3,3,1,4,4,4,4,8,8,6,8,8,8,1,1,1,1,1,10,7,7,8,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,3,2,1,840002,840002,1,2,6,4,6,2,2,1,1,2,6,2,1981,30,2,2,2,2,1,1,1240,9,840112,22,2,840002,840008,840003,840051,1240,0.93,0.93,1,20110624,2011,2,1,0,1,0,0,2,0,0.220278,1,0.464028,1,0,0.33,0.33,0.22,1,0.66,0,0.333333,0.331111,1,0,0,0,0,1,0.33,0.33,0.33,0.33,1,0,0,0,0,1,1,0.66,0.33,0.663333,1,1,0.666667,0.666667,0.777778,1,0.33,0.5,0.415,0.415,1,2,8400602050,0.416667,0.625,84006212011,8406,8402011,2
"2051",6,840,840,"USA","USA",2161,1,2,1,1,1,1,1,2,2,1,1,2,1,2,2,1,1,2,2,7,2,2,1,1,0,0,1,0,0,0,0,0,1,2,2,2,2,2,1,2,2,3,3,2,1,1,2,3,3,3,3,9,8,1,4,5,1,3,3,2,4,2,1,3,1,1,2,6,1,3,1,2,5,1,1,1,1,2,2,2,3,2,3,2,2,2,NA,NA,NA,NA,NA,7,1,1,1,NA,10,9,1,3,NA,4,4,3,3,2,3,3,3,4,3,3,4,4,3,2,3,3,3,2,2,3,NA,4,3,4,1,7,3,10,10,3,10,10,NA,10,10,7,3,1,1e+07,1,2,2,1,1,1,2,NA,10,NA,3,3,3,8,10,NA,9,4,3,4,8,1,3,3,NA,3,2,3,3,4,3,3,1,1,5,5,5,2,1,2,2,3,3,2,3,3,2,2,10,10,10,1,1,9,1,1,1,1,NA,9,1,7,4,1,1,1,1,5,3,1,2,2,4,2,4,1,2,4,3,NA,5,3,3,3,NA,NA,5,NA,1,1,1,2,2,2,2,4,1,2,1967,44,2,3,1,1,2,2,1270,3,840103,15,2,840005,840013,840006,840033,1270,0.85,0.85,1,20110624,2011,3,1,0,1,0,1,2,NA,0.216722,0.83,0.510046,1,0,NA,0,0.077,0.66,0,0,0.166667,0.055556,1,0,0,NA,0.071,0.66,0.33,1,0.66,0.663333,1,0,0,1,0.333333,1,1,0.66,0.66,0.773333,1,0.888889,0,0.666667,0.518519,1,0.33,0.5,0.415,0.415,1,2,8400602051,0.380824,0.571237,84006212011,8406,8402011,2
"2052",6,840,840,"USA","USA",2162,1,2,1,3,1,1,2,2,2,2,1,2,1,2,1,1,1,2,2,8,2,2,0,0,0,0,0,0,0,0,0,2,1,2,2,2,2,2,2,2,2,3,3,1,1,NA,3,3,4,3,1,8,7,2,1,3,3,1,NA,NA,1,NA,NA,3,3,1,1,2,1,4,4,1,1,1,2,NA,1,2,2,2,2,1,1,3,3,3,1,1,NA,NA,NA,8,6,NA,6,6,1,6,2,4,2,4,4,4,1,1,2,2,3,1,2,NA,3,3,3,2,2,2,2,2,2,3,3,3,4,4,2,10,9,10,10,7,10,10,6,10,10,8,1,NA,9e+07,9,1,1,1,1,1,2,2,10,1,3,2,2,5,7,10,6,4,3,4,3,2,1,4,4,3,2,3,3,3,3,3,1,5,5,5,5,2,4,4,4,4,4,1,4,4,4,4,10,10,10,10,6,10,1,1,1,1,1,10,10,10,10,10,1,1,8,1,2,4,4,4,2,1,4,1,1,1,1,1,1,3,2,1,840002,840002,7,2,10,8,8,1,2,1,NA,4,4,2,1955,56,3,5,2,2,1,1,1240,8,840110,35,2,840003,840042,840004,840062,1240,1.29,1.29,1,20110624,2011,NA,1,NA,NA,0,NA,NA,0,0.078,0.915,0.7435,0.915,0,0,NA,0.202,0.66,0,0,0,0,1,0,0,0,0,1,0,0,0.33,0.11,1,0,0,1,0.333333,1,1,0.66,1,0.886667,1,1,1,1,1,1,NA,1,NA,0.754,0.66,2,8400602052,0.577957,0.866935,84006212011,8406,8402011,2
"2053",6,840,840,"USA","USA",2163,1,1,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,2,2,9,2,1,2,0,0,2,0,0,0,0,0,0,1,2,2,2,2,2,1,2,2,3,1,3,1,2,3,3,4,4,3,5,1,1,4,7,1,2,2,1,1,4,1,2,1,1,2,5,1,6,4,5,6,1,2,5,1,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,5,5,3,1,1,1,10,2,4,1,2,2,2,3,1,4,3,3,2,2,3,3,3,2,2,3,4,2,3,2,2,2,2,1,2,1,10,1,10,10,10,10,1,10,10,10,6,2,1,1e+07,1,7,1,1,1,1,2,2,8,4,4,4,1,7,9,5,4,4,0,4,8,1,3,4,4,2,2,3,4,4,4,4,1,5,5,5,5,2,1,1,3,4,4,1,4,4,4,4,10,10,1,1,1,10,1,1,1,1,1,10,6,10,10,5,1,1,1,1,1,1,1,1,3,1,1,1,1,5,1,1,1,3,2,1,840002,840002,5,1,9,1,1,2,2,1,2,3,5,2,1959,52,3,4,2,2,1,1,1240,8,840110,18,2,840002,840013,840006,840033,1240,0.48,0.48,1,20110624,2011,1,0,1,0,0,0,2,1,0.193333,1,0.683797,1,0,0,0.33,0.11,1,0.33,0,1,0.443333,1,0,0,0,0,1,0,0.33,0.33,0.22,1,1,0,1,0.666667,1,1,0.66,1,0.886667,1,1,0.555556,1,0.851852,1,0.66,0,0.33,0.33,1,2,8400602053,0.215054,0.322581,84006212011,8406,8402011,2
"2054",6,840,840,"USA","USA",2164,1,1,1,2,1,1,2,1,2,1,2,1,1,2,2,1,1,2,2,7,2,2,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,1,3,2,2,3,3,3,3,2,8,7,1,3,7,1,2,1,2,1,2,1,3,1,1,4,6,1,4,3,4,5,4,1,1,3,1,2,2,2,1,3,2,3,3,1,NA,NA,NA,NA,6,7,3,8,2,2,8,1,2,1,2,2,2,2,2,3,2,3,2,3,2,3,3,2,2,3,2,2,2,1,3,2,4,2,3,2,4,4,10,4,4,10,2,2,10,10,8,2,2,1e+07,1,2,2,1,1,1,2,2,10,2,3,2,1,4,7,9,5,3,3,3,7,3,3,3,3,3,2,3,3,3,3,3,5,5,5,5,5,4,4,1,1,3,3,1,4,3,4,4,8,8,8,4,4,8,1,3,1,1,1,10,5,5,5,5,1,1,1,1,1,1,1,1,2,1,4,1,2,5,2,2,4,3,2,1,840002,840002,5,NA,5,5,10,2,2,1,3,3,6,2,1950,61,3,5,2,2,1,1,1240,6,840108,18,2,840002,840020,840003,840052,1240,1.01,1.01,1,20110624,2011,2,0,0,1,0,1,2,NA,0.234722,1,0.516991,1,0,0,0.33,0.11,1,0,0,0.166667,0.055556,1,1,0,0,0.333333,1,0.33,0.33,0.66,0.44,1,0,1,1,0.666667,1,0.5,0.66,0.66,0.606667,1,1,0.444444,0.444444,0.629629,1,0.33,0,0.165,0.165,1,2,8400602054,0.452509,0.678763,84006212011,8406,8402011,2
"2055",6,840,840,"USA","USA",2165,1,2,1,4,1,3,3,3,1,1,1,1,1,2,2,2,2,2,2,5,2,0,0,0,2,1,0,0,0,0,0,0,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,5,5,1,0,5,1,4,3,1,1,4,2,2,2,2,3,3,3,3,3,3,3,3,3,3,1,2,1,2,3,2,2,2,2,2,NA,NA,NA,NA,NA,5,5,6,5,5,5,5,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,2,2,100000020,0,6,2,1,1,2,2,2,5,2,3,3,3,5,5,5,5,2,2,2,5,3,3,3,3,3,3,3,2,3,2,1,1,1,5,5,5,2,4,4,4,4,4,2,3,2,4,3,5,5,5,5,5,5,6,6,6,6,6,5,5,5,5,5,5,5,5,1,2,3,2,2,3,1,1,1,5,5,3,1,1,3,1,2,NA,NA,2,1,5,5,5,1,1,NA,3,4,5,1,1960,51,3,4,2,2,1,1,1240,6,840108,17,2,840005,840005,840013,840093,1240,0.36,0.36,1,20110624,2011,0,0,0,0,0,0,1,1,0.608611,1,0.457778,1,0.5,0,0.33,0.276667,1,0.66,0,0.833333,0.497778,1,1,1,1,1,1,0.66,0.66,0.66,0.66,1,1,1,1,1,1,0.5,0.33,0.33,0.386667,1,0.444444,0.444444,0.444444,0.444444,1,0,0,0,0,1,2,8400602055,0.16129,0.241935,84006212011,8406,8402011,2
"2056",6,840,840,"USA","USA",2166,1,1,1,3,4,3,2,3,1,1,1,1,2,2,2,2,2,2,1,8,2,0,0,0,1,0,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,2,2,2,1,3,3,3,3,3,1,8,6,3,3,4,NA,NA,4,2,3,2,2,NA,2,2,3,3,3,3,3,3,3,3,3,3,1,1,2,2,4,2,2,2,2,2,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,2,3,2,4,3,3,3,3,3,2,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,4,4,100000020,0,6,2,2,1,1,2,NA,10,2,3,2,2,5,5,5,5,2,2,2,5,3,3,NA,3,3,3,2,3,2,2,1,1,5,5,5,5,4,2,4,4,NA,4,1,4,3,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,1,2,2,2,3,3,1,4,2,NA,1,2,2,1,3,3,3,2,2,5,NA,6,6,6,2,1,NA,2,3,6,2,1960,51,3,4,2,2,1,1,1240,6,840108,17,2,840002,840038,840002,840023,1240,0.83,0.83,1,20110624,2011,NA,NA,1,1,1,1,3,1,0.719445,1,0.710778,0.915,0.5,0,0.66,0.386667,1,0.66,1,0.833333,0.831111,1,1,1,1,1,1,0.66,0.66,0.66,0.66,1,1,1,1,1,1,0.5,0.66,0.66,0.606667,1,0.444444,0.444444,0.444444,0.444444,1,1,NA,NA,0.792,0.66,2,8400602056,0.371864,0.557796,84006212011,8406,8402011,2
"2057",6,840,840,"USA","USA",2167,1,2,1,3,1,2,1,2,1,2,1,2,1,2,1,1,2,2,2,8,2,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,1,2,2,2,3,3,2,1,3,2,3,1,2,5,3,1,4,3,1,3,3,1,2,1,1,1,1,1,3,4,1,3,2,3,4,3,3,2,1,1,2,2,NA,3,3,2,3,3,NA,NA,NA,NA,NA,6,6,NA,NA,NA,NA,NA,1,2,2,4,3,2,2,2,3,3,3,3,2,2,3,2,3,3,3,3,2,2,2,3,3,4,2,3,2,4,3,8,8,7,8,3,5,8,10,6,3,2,1e+07,1,3,4,1,1,1,1,1,10,3,3,4,2,4,8,4,6,3,2,4,7,4,4,4,4,2,2,3,3,4,3,4,1,1,5,5,1,1,1,1,1,1,1,2,3,3,2,3,8,7,8,8,4,8,3,4,1,1,1,6,1,7,NA,1,1,1,1,5,2,3,1,1,2,4,4,1,2,1,5,3,3,2,3,3,840002,840002,7,NA,1,1,3,2,2,2,2,4,2,1,1985,26,1,2,1,1,2,2,1270,3,840103,15,2,840005,840005,840013,840093,1270,0.7,0.7,1,20110624,2011,2,1,0,0,1,0,1,1,0.267861,0.915,0.455186,1,0,NA,0,0.077,0.66,0.33,0,0.333333,0.221111,1,1,0,0,0.333333,1,0.33,0.66,0.33,0.44,1,1,0,1,0.666667,1,0.5,0.33,0.66,0.496667,1,0.555556,0,0.666667,0.407408,1,0,0.5,0.25,0.25,1,2,8400602057,0.31362,0.47043,84006212011,8406,8402011,2
"2058",6,840,840,"USA","USA",2168,1,1,2,3,2,1,2,3,1,1,2,2,1,2,1,1,2,2,2,7,2,1,0,0,0,1,0,1,0,0,0,0,1,2,2,2,2,2,1,2,2,3,1,3,1,1,3,3,4,4,2,7,9,2,2,6,1,2,NA,NA,1,4,2,1,2,1,4,5,1,5,2,3,4,1,4,2,1,1,2,2,4,1,3,3,2,2,1,NA,NA,NA,NA,5,7,6,2,2,3,4,2,3,2,3,2,2,1,1,3,3,3,2,3,3,3,3,2,3,3,2,3,2,2,3,3,2,2,3,2,5,6,8,8,7,8,4,8,8,6,6,1,1,2e+07,2,NA,5,1,1,1,2,2,8,3,3,2,2,3,6,8,6,2,3,3,7,2,2,3,2,3,2,3,3,3,3,3,1,1,5,5,1,2,2,2,2,2,2,1,3,3,3,3,8,7,6,7,8,7,4,5,4,7,6,5,4,5,5,4,4,5,4,1,2,2,2,2,2,3,3,3,2,2,2,2,2,3,2,2,840001,840001,1,NA,5,4,7,2,1,NA,2,3,7,1,1983,28,1,2,2,2,1,1,1240,6,840108,19,2,840002,840050,840003,840055,1240,2.54,2.54,1,20110624,2011,NA,0,NA,NA,0,0,NA,1,0.33825,0.915,0.525435,0.915,0,0,0,0,1,0,0,NA,0.023,0.66,1,1,1,1,1,0,0.33,0.66,0.33,1,1,0,1,0.666667,1,1,0.66,1,0.886667,1,0.444444,0.333333,0.444444,0.407407,1,NA,0,NA,0.141,0.66,2,8400602058,1.137993,1.706989,84006212011,8406,8402011,2
