"","V1","V2","V2A","V3","happiness","health","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V27","religionmem","V30","V31","V32","V33","V34","V35","V37","V51","V52","V53","V54","V55","V56","V57","V64","V65","freedom","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V90A","V91","V92","V93","V94","V95","V96","V106","V107","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V135","V136","V137","V138","V140","V141","V144","V145","V146","V177","V178","V179","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V214","V215","V216","V218","V219","V220","V221","V222","V224","V226","income","V232","V233","V234","V236","V236A","V237","S024","S025","Y002","Y003","SACSECVAL","SECVALWGT","RESEMAVAL","RESEMAWEIGHT","I_AUTHORITY","I_NATIONALISM","I_DEVOUT","DEFIANCE","WEIGHT1A","I_RELIGIMP","I_RELIGBEL","I_RELIGPRAC","DISBELIEF","WEIGHT2A","I_NORM1","I_NORM2","I_NORM3","RELATIVISM","WEIGHT3A","I_TRUSTARMY","I_TRUSTPOLICE","I_TRUSTCOURTS","SCEPTICISM","WEIGHT4A","I_INDEP","I_IMAGIN","I_NONOBED","AUTONOMY","WEIGHT1B","I_WOMJOB","I_WOMPOL","I_WOMEDU","EQUALITY","WEIGHT2B","I_HOMOLIB","I_ABORTLIB","I_DIVORLIB","CHOICE","WEIGHT3B","I_VOICE1","I_VOICE2","I_VOI2_00","VOICE","WEIGHT4B","S001","S007","S018","S019","S021","COW","wave"
"1356",1,840,840,1356,2,1,1,2,1,2,2,2,2,1,2,2,1,2,1,2,3,3,3,3,3,3,3,3,2,2,2,2,2,NA,2,7,8,7,1,2,1,1,1,1,2,1,1,1,2,1,1,3,1,1,1,2,2,2,2,1,1,NA,NA,2,1,1,2,2,1,1,3,1,3,2,2,3,5,2,2,2,3,2,2,3,3,2,2,3,3,2,5,1,1,1,1,1,NA,1,1,7,2,7,7,8,6,1,5,10,5,8,5,2,1,2,2,1,1956,26,17,NA,1,NA,1,NA,NA,10,3,840011,NA,0.69614947,1,1981,8401,8401981,NA,NA,0.530732,0.83,NA,0.83,0.5,0.33,NA,0.50626,0.66,NA,0,0.666667,0.4,0.66,1,1,0,0.666667,1,0.33,0.66,0.66,0.55,1,0,0,0,0,1,NA,NA,NA,NA,0.66,0.444444,0.444444,0.777778,0.555555,1,NA,NA,NA,NA,0.66,2,8400121356,0.299419,0.449129,84001211981,2,1
"1357",1,840,840,1357,1,1,2,1,2,1,1,1,2,1,2,2,2,2,2,2,3,3,3,3,2,3,3,2,1,2,1,1,1,NA,2,8,9,9,1,2,1,2,2,1,2,1,1,1,1,1,2,2,5,3,1,2,1,2,1,3,1,NA,NA,NA,1,3,1,3,1,1,2,1,3,3,3,3,5,2,4,2,2,2,3,2,2,3,2,3,3,0,NA,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,8,3,8,10,8,1,1,3,2,2,1926,56,21,2,1,NA,1,NA,1,10,3,840010,NA,1.39229894,1,1981,8401,8401981,NA,1,0.339253,0.83,NA,0.83,1,0.33,NA,0.68776,0.66,NA,1,NA,NA,0.66,0,0,0,0,1,0.33,0.33,0.33,0.33,1,1,0,1,0.666667,1,NA,NA,NA,NA,0.66,0.777778,0.777778,1,0.851852,1,NA,NA,NA,NA,0.66,2,8400121357,0.598838,0.898257,84001211981,2,1
"1358",1,840,840,1358,2,2,1,1,1,2,1,2,2,2,2,1,2,2,2,2,3,3,2,3,3,3,3,1,2,2,2,2,2,NA,2,3,5,5,1,2,1,2,1,2,1,2,2,1,1,2,2,3,6,2,1,4,1,2,2,1,3,NA,NA,1,1,1,1,3,1,3,2,1,1,1,1,2,1,1,2,2,2,4,2,3,2,3,3,4,3,1,7,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,5,10,1,5,1,1,3,2,1,1,1928,54,17,2,1,NA,1,NA,2,10,2,840010,NA,1.39229894,1,1981,8401,8401981,NA,1,0.39025,0.83,NA,0.83,1,0,NA,0.565,0.66,NA,0,1,0.556,0.66,0,0,0,0,1,0.33,0.66,0.33,0.44,1,0,0,1,0.333333,1,NA,NA,NA,NA,0.66,0.444444,0,0.444444,0.296296,1,NA,NA,NA,NA,0.66,2,8400121358,0.598838,0.898257,84001211981,2,1
"1359",1,840,840,1359,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,1,3,3,3,3,3,3,3,3,2,2,2,1,1,NA,2,6,10,10,1,2,1,1,1,1,2,1,1,1,1,1,1,3,1,3,1,3,2,2,2,3,NA,NA,NA,1,2,3,2,1,1,3,4,2,2,2,3,3,5,2,2,2,2,3,3,2,2,2,3,2,3,2,7,1,1,2,1,1,2,1,1,10,1,1,1,5,1,1,5,1,5,5,5,1,1,2,1,2,1948,34,18,NA,5,NA,2,NA,1,10,2,840010,NA,1.39229894,1,1981,8401,8401981,NA,1,0.355333,0.83,NA,0.83,0,0,NA,0.202,0.66,NA,0,1,0.556,0.66,0,1,0,0.333333,1,0.33,0.33,0.33,0.33,1,1,0,1,0.666667,1,NA,NA,NA,NA,0.66,0.444444,0.444444,0.444444,0.444444,1,NA,NA,NA,NA,0.66,2,8400121359,0.598838,0.898257,84001211981,2,1
"1360",1,840,840,1360,1,3,2,1,1,1,2,1,2,2,2,2,2,2,2,2,3,3,3,3,3,2,3,2,1,2,1,1,1,NA,2,7,9,5,1,1,1,2,1,2,2,2,1,1,2,1,1,1,6,0,2,2,1,2,2,3,1,NA,NA,1,3,3,1,1,NA,3,4,3,3,3,3,3,5,1,2,2,1,4,4,2,1,1,4,1,3,0,3,2,1,2,2,2,2,1,2,9,1,1,1,1,5,5,5,5,5,5,5,5,1,1,2,2,1960,22,21,1,NA,NA,2,NA,NA,NA,1,840010,NA,0.69614947,1,1981,8401,8401981,NA,1,0.386273,0.83,NA,0.83,0,0.33,NA,0.32476,0.66,NA,1,0.333333,0.667,0.66,0,0,1,0.333333,1,0.33,0.33,0,0.22,1,1,0,1,0.666667,1,NA,NA,NA,NA,0.66,0.444444,0.444444,0.444444,0.444444,1,NA,NA,NA,NA,0.66,2,8400121360,0.299419,0.449129,84001211981,2,1
"1361",1,840,840,1361,2,1,2,2,2,1,2,1,2,1,2,2,2,1,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,NA,2,1,7,7,2,2,2,2,2,1,2,1,2,1,1,1,1,1,3,0,2,NA,2,2,2,3,1,NA,NA,1,NA,NA,3,1,1,3,3,1,1,2,3,3,5,2,3,3,4,3,3,2,2,3,2,1,1,0,NA,1,1,1,1,2,2,1,2,7,2,1,1,1,1,1,10,7,9,5,10,10,2,3,3,2,1946,36,21,2,1,NA,1,NA,1,10,2,840010,NA,1.39229894,1,1981,8401,8401981,NA,1,0.370284,0.83,NA,0.83,0,0.66,NA,0.44752,0.66,NA,0,NA,NA,0.66,0,0,0,0,1,0.66,0.33,1,0.663333,1,1,0,1,0.666667,1,NA,NA,NA,NA,0.66,1,0.888889,0.444444,0.777778,1,NA,NA,NA,NA,0.66,2,8400121361,0.598838,0.898257,84001211981,2,1
"1362",1,840,840,1362,1,2,NA,NA,2,2,1,1,2,2,2,2,1,2,1,2,2,3,3,3,3,3,3,2,1,2,2,1,2,NA,2,8,9,8,2,2,2,2,2,2,2,1,1,2,2,1,1,NA,1,3,1,3,1,NA,2,3,NA,NA,NA,2,1,3,2,1,1,NA,3,1,NA,NA,3,3,8,2,1,1,1,2,3,1,2,1,3,1,1,1,2,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1889,93,21,NA,4,NA,1,NA,NA,9,3,840010,NA,1.39229894,1,1981,8401,8401981,NA,NA,0.092,0.83,NA,0.83,0,0,NA,0.202,0.66,NA,0,0.166667,0.166,0.66,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,0.66,0,0,0,0,1,NA,NA,NA,NA,0.66,2,8400121362,0.598838,0.898257,84001211981,2,1
"1363",1,840,840,1363,1,1,1,1,2,2,1,2,2,2,2,2,1,2,1,2,1,3,3,1,3,3,3,1,1,2,1,2,1,NA,2,10,9,10,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,NA,1,2,2,3,3,NA,NA,1,1,3,1,1,1,1,1,1,1,2,3,3,8,3,1,2,3,3,3,1,3,3,3,1,1,2,1,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,3,3,1,3,3,1,1,2,1945,37,21,NA,5,NA,2,NA,1,10,1,840010,NA,1.39229894,1,1981,8401,8401981,NA,NA,0.155,0.83,NA,0.83,0,0,NA,0.202,0.66,NA,0,0,0.088,0.66,0,0,0,0,1,0.33,0,0.66,0.33,1,0,0,0,0,1,NA,NA,NA,NA,0.66,0,0.222222,0.222222,0.148148,1,NA,NA,NA,NA,0.66,2,8400121363,0.598838,0.898257,84001211981,2,1
"1364",1,840,840,1364,1,2,1,1,1,2,2,1,2,1,2,2,2,2,2,2,3,2,3,3,3,3,3,2,1,2,2,1,2,NA,2,8,8,7,1,2,1,1,2,1,2,1,1,1,1,1,2,1,4,1,1,2,1,1,2,3,3,NA,NA,1,3,3,1,1,1,1,3,3,3,2,3,3,6,2,1,3,2,3,3,3,2,2,3,1,3,1,3,1,1,1,1,1,1,1,1,10,1,5,3,3,2,2,2,2,1,1,9,1,2,NA,1,1,1958,24,18,2,1,NA,1,NA,NA,7,2,840010,NA,0.69614947,1,1981,8401,8401981,NA,0,0.499,0.83,NA,0.83,0,0,NA,0.202,0.66,NA,0,0.333333,0.244,0.66,1,1,1,1,1,0.66,0.66,0.33,0.55,1,0,0,1,0.333333,1,NA,NA,NA,NA,0.66,0.111111,0,0,0.037037,1,NA,NA,NA,NA,0.66,2,8400121364,0.299419,0.449129,84001211981,2,1
"1365",1,840,840,1365,3,2,1,1,2,2,2,1,2,1,1,2,1,2,2,2,2,3,3,3,3,3,3,2,1,2,1,1,1,NA,2,7,8,5,2,1,1,1,1,1,1,1,2,1,1,1,1,1,5,3,1,4,1,1,2,3,3,NA,NA,2,2,3,1,1,1,1,2,1,2,3,3,3,6,3,1,1,1,2,3,1,1,1,2,1,3,2,2,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,4,5,1,1,1,NA,1,2,1904,78,19,2,4,NA,1,NA,NA,7,3,840010,NA,1.39229894,1,1981,8401,8401981,NA,NA,0.092,0.83,NA,0.83,0,0,NA,0.202,0.66,NA,0,0.166667,0.166,0.66,0,0,0,0,1,0,0,0,0,1,0,0,1,0.333333,1,NA,NA,NA,NA,0.66,0,0.333333,0.444444,0.259259,1,NA,NA,NA,NA,0.66,2,8400121365,0.598838,0.898257,84001211981,2,1
"1366",1,840,840,1366,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,3,3,3,3,3,2,3,2,1,2,2,2,1,NA,2,2,6,7,1,2,1,2,1,2,2,2,2,1,1,1,1,1,1,1,1,2,1,2,2,3,2,NA,NA,NA,1,3,1,1,1,2,4,1,2,2,3,3,5,2,3,2,2,3,3,2,2,2,3,2,3,2,NA,2,1,NA,1,1,1,1,1,3,2,2,2,3,2,2,2,5,5,5,7,2,1,3,2,2,1946,36,18,NA,7,NA,2,NA,NA,10,1,840010,NA,1.39229894,1,1981,8401,8401981,NA,NA,0.551587,0.83,NA,0.83,0,0.33,NA,0.32476,0.66,NA,1,NA,NA,0.66,1,1,1,1,1,0.33,0.33,0.33,0.33,1,0,0,0,0,1,NA,NA,NA,NA,0.66,0.111111,0.444444,0.444444,0.333333,1,NA,NA,NA,NA,0.66,2,8400121366,0.598838,0.898257,84001211981,2,1
"1367",1,840,840,1367,1,1,NA,1,1,2,2,2,2,1,2,2,2,2,2,2,3,3,2,3,3,3,3,3,1,2,2,1,1,NA,2,8,10,9,1,1,1,2,1,1,1,1,2,1,1,2,2,3,6,0,2,2,2,2,2,1,1,NA,NA,1,1,1,1,1,1,1,3,1,2,2,3,2,6,2,2,2,2,3,3,2,2,2,3,2,3,2,3,1,1,1,1,1,1,1,1,8,1,1,5,1,6,2,1,1,8,10,3,1,3,NA,1,2,1962,20,21,1,1,NA,2,NA,3,10,2,840010,NA,0.69614947,1,1981,8401,8401981,NA,0,0.360667,0.83,NA,0.83,0,0,NA,0.202,0.66,NA,0,0.333333,0.244,0.66,1,0,1,0.666667,1,0.33,0.33,0.33,0.33,1,0,0,1,0.333333,1,NA,NA,NA,NA,0.66,0,0.777778,1,0.592593,1,NA,NA,NA,NA,0.66,2,8400121367,0.299419,0.449129,84001211981,2,1
"1368",1,840,840,1368,2,1,1,1,1,1,2,1,2,1,2,2,2,2,2,1,1,3,3,3,3,3,3,2,1,2,1,2,2,NA,2,8,9,5,1,1,2,2,2,1,2,1,2,2,2,1,1,2,1,6,1,8,1,1,1,3,3,NA,NA,1,1,3,3,1,1,2,4,1,3,3,3,3,5,NA,1,1,1,4,2,2,2,2,2,1,3,1,1,1,1,1,1,1,1,1,1,10,1,1,1,NA,1,1,1,1,1,3,1,1,1,2,1,2,1922,60,14,NA,5,NA,2,NA,1,10,1,840010,NA,1.39229894,1,1981,8401,8401981,NA,1,0.1125,0.745,NA,0.83,0,0,NA,0.202,0.66,NA,0,0,0.088,0.66,0,NA,0,0.05,0.66,0,0.33,0,0.11,1,1,0,1,0.666667,1,NA,NA,NA,NA,0.66,0,0,0.222222,0.074074,1,NA,NA,NA,NA,0.66,2,8400121368,0.598838,0.898257,84001211981,2,1
"1369",1,840,840,1369,2,2,2,1,1,2,2,1,2,2,2,2,2,2,1,1,2,3,3,3,3,3,3,2,2,2,2,1,1,NA,2,6,8,6,2,2,2,2,1,2,2,2,2,2,2,1,1,3,1,4,1,2,1,2,2,3,3,NA,NA,1,1,1,1,1,1,3,3,2,3,3,3,3,6,2,3,2,3,2,2,2,2,2,2,3,3,7,3,1,1,1,1,2,2,1,1,7,2,3,3,1,1,2,1,1,3,4,1,1,2,5,1,1,1914,68,18,NA,4,NA,1,NA,NA,9,2,840010,NA,1.39229894,1,1981,8401,8401981,NA,NA,0.388167,0.83,NA,0.83,0,0,NA,0.202,0.66,NA,0,0.333333,0.244,0.66,1,0,1,0.666667,1,0.33,0.33,0.66,0.44,1,0,0,0,0,1,NA,NA,NA,NA,0.66,0,0.222222,0.333333,0.185185,1,NA,NA,NA,NA,0.66,2,8400121369,0.598838,0.898257,84001211981,2,1
"1370",1,840,840,1370,1,1,1,1,2,2,1,2,2,1,2,1,2,1,2,1,3,3,1,3,3,1,3,1,2,2,2,1,1,NA,2,8,8,8,1,2,1,1,2,1,2,1,1,1,1,1,1,1,6,0,2,3,2,NA,2,1,1,NA,NA,1,1,3,1,1,1,1,1,1,2,1,3,3,7,2,3,1,3,3,1,1,3,3,1,2,3,2,5,1,1,1,1,1,1,1,1,6,1,3,3,3,1,1,2,7,2,5,6,1,1,2,1,1,1946,36,21,1,1,NA,1,NA,NA,NA,2,840010,NA,1.39229894,1,1981,8401,8401981,NA,1,0.372167,0.83,NA,0.83,0,0,NA,0.202,0.66,NA,0,0.666667,0.4,0.66,1,1,0,0.666667,1,0,0,0.66,0.22,1,0,0,1,0.333333,1,NA,NA,NA,NA,0.66,0.111111,0.111111,0.444444,0.222222,1,NA,NA,NA,NA,0.66,2,8400121370,0.598838,0.898257,84001211981,2,1
"1371",1,840,840,1371,2,2,NA,NA,2,2,2,1,2,1,2,1,2,2,2,2,1,1,2,3,3,2,2,2,2,2,2,2,2,NA,2,7,6,6,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,2,2,2,NA,1,1,NA,NA,NA,3,3,1,3,3,1,2,1,1,1,3,3,4,2,3,2,3,3,3,3,3,3,2,3,3,8,5,2,NA,2,2,2,2,2,1,5,2,3,1,4,4,2,6,6,9,9,8,6,5,2,2,1,1949,33,21,NA,1,NA,1,NA,1,10,2,840010,NA,1.39229894,1,1981,8401,8401981,NA,1,0.681857,0.83,NA,0.83,1,0.33,NA,0.68776,0.66,NA,1,0.666667,0.823,0.66,0,1,1,0.666667,1,0.33,0.66,0.66,0.55,1,0,0,1,0.333333,1,NA,NA,NA,NA,0.66,0.555556,0.888889,0.888889,0.777778,1,NA,NA,NA,NA,0.66,2,8400121371,0.598838,0.898257,84001211981,2,1
"1372",1,840,840,1372,2,1,2,1,2,2,1,2,2,2,2,1,2,2,2,1,3,3,3,3,3,1,3,2,2,2,2,2,1,NA,2,9,9,7,1,2,1,1,2,1,1,1,2,2,2,1,2,3,1,3,1,1,1,2,2,1,3,NA,NA,1,3,1,1,1,1,1,1,1,1,2,3,3,2,3,3,2,2,2,2,2,2,3,3,2,3,0,NA,2,1,1,1,1,1,1,1,5,2,3,1,1,5,1,3,5,5,7,6,8,2,3,1,2,1955,27,19,NA,1,NA,2,NA,3,10,2,840010,NA,1.39229894,1,1981,8401,8401981,NA,1,0.177333,0.83,NA,0.83,0,0,NA,0.202,0.66,NA,1,NA,NA,0.66,0,0,0,0,1,0.33,0.33,0.33,0.33,1,0,0,1,0.333333,1,NA,NA,NA,NA,0.66,0.222222,0.444444,0.666667,0.444444,1,NA,NA,NA,NA,0.66,2,8400121372,0.598838,0.898257,84001211981,2,1
"1373",1,840,840,1373,2,1,1,NA,2,1,2,2,2,1,2,1,1,2,2,1,1,2,3,3,2,1,3,2,2,2,2,2,2,NA,2,6,7,8,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,2,2,2,3,3,NA,NA,1,2,3,3,2,1,1,2,1,1,2,NA,NA,4,2,2,3,3,4,2,2,2,2,3,1,1,2,2,1,1,1,1,1,1,1,1,10,1,2,2,9,2,1,8,8,8,8,3,1,2,5,1,1,1936,46,21,NA,1,NA,1,NA,1,10,2,840010,NA,1.39229894,1,1981,8401,8401981,NA,1,0.441542,0.83,NA,0.83,0.5,0,NA,0.3835,0.66,NA,0,0.166667,0.166,0.66,1,1,0,0.666667,1,0.66,0.33,0.66,0.55,1,1,0,1,0.666667,1,NA,NA,NA,NA,0.66,0.777778,0.777778,0.777778,0.777778,1,NA,NA,NA,NA,0.66,2,8400121373,0.598838,0.898257,84001211981,2,1
"1374",1,840,840,1374,1,1,1,1,2,2,1,1,2,1,2,2,1,2,2,1,1,2,3,3,3,3,3,2,1,2,1,1,2,NA,2,8,9,10,1,1,2,2,2,1,2,1,2,1,1,1,1,1,1,3,1,3,1,2,1,3,3,NA,NA,1,1,3,1,1,1,1,2,1,2,3,3,3,8,2,1,1,1,1,4,1,1,2,1,2,1,2,2,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,3,1,8,2,1,1,1,3,1,2,1946,36,21,NA,5,NA,2,NA,NA,10,1,840010,NA,1.39229894,1,1981,8401,8401981,NA,NA,0.092,0.83,NA,0.83,0,0,NA,0.202,0.66,NA,0,0.166667,0.166,0.66,0,0,0,0,1,0,0,0,0,1,0,0,1,0.333333,1,NA,NA,NA,NA,0.66,0.222222,0.777778,0.111111,0.37037,1,NA,NA,NA,NA,0.66,2,8400121374,0.598838,0.898257,84001211981,2,1
"1375",1,840,840,1375,2,3,1,2,2,1,2,2,2,2,1,2,2,2,2,1,3,3,1,3,3,2,3,2,1,2,1,2,1,NA,2,5,7,9,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,1,2,1,2,2,3,1,NA,NA,1,1,3,1,1,1,2,2,1,1,1,1,3,8,2,3,3,3,2,2,3,3,3,4,3,3,0,NA,1,1,2,2,2,2,2,1,3,2,1,1,1,1,1,1,5,5,7,7,1,2,1,2,1,1925,57,21,NA,7,NA,1,NA,2,9,3,840010,NA,1.39229894,1,1981,8401,8401981,NA,1,0.328253,0.83,NA,0.83,0,0.33,NA,0.32476,0.66,NA,0,NA,NA,0.66,0,0,0,0,1,0.66,0.66,0.66,0.66,1,1,0,1,0.666667,1,NA,NA,NA,NA,0.66,0,0.444444,0.666667,0.37037,1,NA,NA,NA,NA,0.66,2,8400121375,0.598838,0.898257,84001211981,2,1
"1376",1,840,840,1376,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,2,2,2,2,NA,2,6,8,10,1,1,1,2,1,1,2,1,2,1,2,2,4,3,6,0,2,3,1,2,2,3,3,NA,NA,1,1,1,1,1,1,1,2,2,2,2,2,3,4,2,2,1,3,1,3,3,1,1,1,3,1,1,5,1,1,1,1,1,2,2,1,5,2,1,6,1,1,1,1,1,5,5,8,1,3,5,1,1,1959,23,18,1,1,NA,2,NA,NA,10,3,840010,NA,0.69614947,1,1981,8401,8401981,NA,0,0.343833,0.83,NA,0.83,0,0,NA,0.202,0.66,NA,0,0.666667,0.4,0.66,1,0,0,0.333333,1,0,0.66,0.66,0.44,1,0,0,1,0.333333,1,NA,NA,NA,NA,0.66,0,0.444444,0.444444,0.296296,1,NA,NA,NA,NA,0.66,2,8400121376,0.299419,0.449129,84001211981,2,1
"1377",1,840,840,1377,2,1,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,3,3,2,3,3,3,2,2,2,2,2,1,NA,2,7,9,8,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,2,1,2,2,3,3,NA,NA,1,1,1,1,3,1,1,2,1,1,2,3,3,5,2,2,2,3,2,3,2,3,3,3,1,1,2,2,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,5,1,1,5,5,1,5,3,1,2,1950,32,18,NA,5,NA,2,NA,1,10,2,840010,NA,1.39229894,1,1981,8401,8401981,NA,1,0.29275,0.83,NA,0.83,1,0,NA,0.565,0.66,NA,0,0.166667,0.166,0.66,0,0,0,0,1,0.33,0.33,0.66,0.44,1,1,0,1,0.666667,1,NA,NA,NA,NA,0.66,0.444444,0,0.444444,0.296296,1,NA,NA,NA,NA,0.66,2,8400121377,0.598838,0.898257,84001211981,2,1
"1378",1,840,840,1378,2,2,2,1,1,2,2,1,2,1,2,2,2,1,2,2,3,3,3,2,3,3,3,1,2,2,1,2,2,NA,2,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,NA,3,NA,NA,NA,3,1,1,1,1,1,1,2,2,3,3,3,9,2,3,3,3,3,3,1,3,3,2,1,3,0,NA,1,1,2,1,2,2,2,1,5,2,1,5,5,5,5,5,5,1,4,6,5,3,1,2,1,1936,46,21,NA,1,NA,1,NA,2,NA,2,840010,NA,1.39229894,1,1981,8401,8401981,NA,0,0.588253,0.83,NA,0.83,0,0.33,NA,0.32476,0.66,NA,0,NA,NA,0.66,1,1,1,1,1,0.66,0,0.66,0.44,1,0,0,1,0.333333,1,NA,NA,NA,NA,0.66,0.444444,0,0.333333,0.259259,1,NA,NA,NA,NA,0.66,2,8400121378,0.598838,0.898257,84001211981,2,1
"1379",1,840,840,1379,2,1,1,NA,2,2,1,2,2,2,2,1,1,2,1,1,2,3,3,3,2,3,3,2,2,2,1,2,2,NA,2,10,8,9,1,2,1,1,2,1,2,1,1,1,1,1,1,1,6,0,2,2,1,NA,2,3,3,NA,NA,1,3,3,1,1,1,2,3,1,2,2,3,3,5,2,1,2,3,2,3,2,2,2,2,3,3,1,2,2,1,1,1,1,1,1,1,9,1,1,1,5,3,1,1,1,4,4,5,1,2,1,1,1,1963,19,18,1,1,NA,2,NA,1,10,1,840010,NA,0.69614947,1,1981,8401,8401981,NA,NA,0.391083,0.83,NA,0.83,0,0,NA,0.202,0.66,NA,1,0.166667,0.589,0.66,0,1,0,0.333333,1,0.33,0.33,0.66,0.44,1,0,0,0,0,1,NA,NA,NA,NA,0.66,0,0.333333,0.333333,0.222222,1,NA,NA,NA,NA,0.66,2,8400121379,0.299419,0.449129,84001211981,2,1
"1380",1,840,840,1380,2,2,1,1,2,2,1,2,2,1,2,2,1,2,2,1,2,2,3,3,3,3,3,2,2,2,2,2,2,NA,2,4,8,10,2,2,1,2,2,2,2,2,2,2,2,1,1,1,5,3,1,4,2,2,2,3,3,NA,NA,2,1,3,1,1,1,2,3,1,2,2,3,3,7,2,2,2,3,2,3,2,3,2,3,1,1,1,2,1,1,1,1,2,2,1,1,7,1,3,1,10,1,1,5,8,5,5,1,1,1,2,2,2,1925,57,17,NA,2,NA,1,NA,3,8,3,840010,NA,1.39229894,1,1981,8401,8401981,NA,NA,0.316023,0.83,NA,0.83,0,0.33,NA,0.32476,0.66,NA,0,0.166667,0.166,0.66,0,1,0,0.333333,1,0.33,0.33,0.66,0.44,1,0,0,1,0.333333,1,NA,NA,NA,NA,0.66,0.444444,0.444444,0.444444,0.444444,1,NA,NA,NA,NA,0.66,2,8400121380,0.598838,0.898257,84001211981,2,1
"1381",1,840,840,1381,1,2,1,1,1,2,1,1,2,2,2,2,2,2,2,1,2,3,3,3,3,3,3,2,1,2,1,1,2,NA,2,10,8,7,1,2,1,1,2,1,2,1,2,1,1,1,1,1,1,3,1,2,1,2,2,3,3,NA,NA,1,1,3,1,1,1,1,2,1,2,3,3,3,7,2,1,2,3,2,3,3,3,3,1,3,3,1,2,1,1,1,1,2,1,1,1,6,1,1,1,1,1,1,5,5,5,5,5,5,1,3,1,1,1917,65,21,NA,3,NA,1,NA,1,10,2,840010,NA,1.39229894,1,1981,8401,8401981,NA,0,0.2295,0.83,NA,0.83,0,0,NA,0.202,0.66,NA,0,0.166667,0.166,0.66,0,0,0,0,1,0.33,0.66,0.66,0.55,1,0,0,1,0.333333,1,NA,NA,NA,NA,0.66,0.444444,0.444444,0.444444,0.444444,1,NA,NA,NA,NA,0.66,2,8400121381,0.598838,0.898257,84001211981,2,1
"1382",1,840,840,1382,1,3,2,1,2,2,2,1,2,2,2,2,1,2,2,1,2,1,3,3,3,3,3,2,2,2,2,2,1,NA,2,7,9,8,1,2,1,2,1,1,1,1,2,1,1,1,1,3,1,3,1,3,2,2,2,1,1,NA,NA,NA,1,3,1,1,1,1,3,1,2,2,3,3,3,2,2,3,3,3,3,2,3,3,3,2,3,2,2,1,1,1,1,2,2,1,1,8,1,1,2,3,1,1,5,5,7,7,2,3,4,4,2,2,1950,32,21,NA,5,NA,2,NA,2,10,2,840010,NA,1.39229894,1,1981,8401,8401981,NA,NA,0.426857,0.83,NA,0.83,0,0.33,NA,0.32476,0.66,NA,0,0.166667,0.166,0.66,1,1,0,0.666667,1,0.66,0.33,0.66,0.55,1,0,0,1,0.333333,1,NA,NA,NA,NA,0.66,0.444444,0.666667,0.666667,0.592593,1,NA,NA,NA,NA,0.66,2,8400121382,0.598838,0.898257,84001211981,2,1
"1383",1,840,840,1383,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,2,1,2,1,2,1,1,2,NA,2,7,10,9,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,4,1,1,2,3,3,NA,NA,1,1,1,1,1,1,2,3,1,3,1,3,3,8,2,1,2,3,2,3,2,2,1,2,1,3,1,1,1,1,1,1,1,1,1,1,10,1,2,1,3,1,1,1,1,1,1,1,1,1,5,1,2,1948,34,19,NA,2,NA,2,NA,2,NA,1,840010,NA,1.39229894,1,1981,8401,8401981,NA,0,0.265833,0.83,NA,0.83,0,0,NA,0.202,0.66,NA,0,0,0.088,0.66,0,1,0,0.333333,1,0.33,0.33,0.66,0.44,1,1,1,0,0.666667,1,NA,NA,NA,NA,0.66,0,0,0,0,1,NA,NA,NA,NA,0.66,2,8400121383,0.598838,0.898257,84001211981,2,1
