"","V1","V2","B_COUNTRY_ALPHA","COW","C_COW_ALPHA","V2A","V2B","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56_01","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149_07","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179G","v179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V210_local","V211","V212","V213","V214","V215","V216","v216R2","v216R","V217","V217R","V217CS","V218","V219","V220","V221","V222","V225","V226","V227","V227CS","V228","V229","V230","V231","V232","V233","V234","N_REGION_ISO","V235","V237A","V237B","V237C","V237D","V238","V236","S018","V236A","Y001","Y002","Y003","SACSECVAL","SACSECWGT","RESEMAVAL","RESEMAWEIGHT","I_AUTHORITY","I_NATIONALISM","I_DEVOUT","DEFIANCE","I_RELIGIMP","I_RELIGBEL","I_RELIGPRAC","DISBELIEF","I_NORM1","I_NORM2","I_NORM3","RELATIVISM","I_TRUSTARMY","I_TRUSTPOLICE","I_TRUSTCOURTS","SCEPTICISM","I_INDEP","I_IMAGIN","I_NONOBED","AUTONOMY","I_WOMJOB","I_WOMPOL","I_WOMEDU","EQUALITY","I_HOMOLIB","I_ABORTLIB","I_DIVORLIB","CHOICE","I_VOICE1","I_VOICE2","I_VOI2_00","VOICE","wave"
"1409",3,840,"USA",2,"USA",840,1,1409,1,1,1,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,4,2,2,1,2,2,2,2,2,2,2,NA,2,NA,3,1,NA,1,1,1,2,2,1,1,2,2,1,2,2,1,1,2,2,2,1,1,1,3,1,9,10,8,3,2,3,3,3,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,4,4,1,2,2,2,2,3,3,2,3,2,NA,3,1,3,1,3,1,4,2,1,2,3,1,1,3,3,2,3,3,3,3,5,3,6,3,7,4,2,NA,8,6,2,3,1,2,3,3,2,2,2,2,3,2,2,2,2,1,3,2,7,5,5,4,2,4,2,1,1,3,3,2,2,1,2,2,6,2,2,2,2,1,1,2,2,2,1,1,2,2e+07,1,2,NA,1,1,1,1,1,1,1,8,NA,1,3,1,2,1,1,1,3,3,NA,1,3,1,2,1,NA,1103,1240,840002,840002,NA,5,2,2,NA,NA,NA,NA,4,2,840118,40,2,2,NA,2,1,2,NA,NA,2,630,60,2,2,840010,840005,NA,1240,1,2,1,2,1995,1.02544,0.648508,1.02544,1,1,NA,0.313458,0.915,0.26537,1,0,0.33,0.66,0.33,0,NA,0.166667,0.1505,1,0,0,0.333333,0.33,0.33,0.66,0.44,1,0,0,0.333333,0,0.33,0.66,0.33,0,0.222222,0.222222,0.148148,0,0.5,0.25,0.25,3
"1410",3,840,"USA",2,"USA",840,1,1410,1,1,1,3,3,1,1,2,1,1,1,2,2,1,2,1,1,2,1,2,2,2,4,2,1,3,3,2,3,3,3,3,2,2,3,3,2,2,2,1,1,2,2,2,2,2,1,1,2,2,1,2,2,2,1,1,1,3,3,2,10,10,10,1,1,2,NA,2,3,3,3,1,2,1,2,1,2,2,2,2,2,2,2,1,2,5,2,3,1,2,2,NA,2,3,2,2,2,3,2,3,1,2,3,2,1,4,2,2,2,1,2,1,1,2,1,3,2,3,3,5,2,5,1,8,1,1,6,6,8,2,2,1,2,1,2,1,2,2,2,1,1,2,1,2,2,3,2,7,7,7,2,2,3,2,2,1,3,2,3,2,4,2,1,6,2,2,2,2,1,1,3,3,1,2,2,1,10100000,1,2,1,1,2,2,2,2,1,1,10,1,7,NA,1,1,1,1,1,1,1,1,1,1,3,1,1,NA,1103,1240,840002,840002,840001,5,2,1,1914,81,3,6,4,2,840118,16,2,4,7,1,2,2,3,3,4,905,70,2,2,840010,840005,NA,1240,1,2,1,2,1995,0.56024,0.648508,0.56024,1,2,NA,0.184264,0.83,0.317917,1,0.5,0,NA,0.3835,0,0,0.166667,0.055556,NA,0,0,0.078,0.33,0.33,0,0.22,0,0,1,0.333333,1,0.66,0.66,0.773333,0,0,0,0,0.33,0,0.165,0.165,3
"1411",3,840,"USA",2,"USA",840,1,1411,1,1,2,2,1,2,1,1,1,2,1,2,1,2,1,1,2,2,1,2,2,4,3,2,2,3,3,3,3,3,1,3,3,1,3,3,3,2,1,1,1,2,2,1,2,2,NA,1,2,2,1,2,2,2,2,1,2,3,3,3,10,10,7,2,2,3,2,2,3,3,4,1,2,2,1,2,2,2,1,2,1,2,2,1,1,6,0,3,2,2,2,1,1,3,2,2,2,3,3,3,1,3,2,4,1,2,1,2,2,1,1,1,1,1,1,3,3,3,3,3,NA,3,1,10,1,6,4,10,5,1,1,1,2,2,1,3,3,1,3,3,3,2,3,3,3,3,2,NA,NA,5,4,2,4,2,2,2,2,2,2,3,1,4,2,6,2,2,1,1,1,1,1,1,2,2,2,1,10100000,1,4,1,1,1,1,1,2,1,1,9,1,3,1,1,1,1,1,1,4,5,5,1,3,5,1,1,NA,1103,1240,840001,840001,840002,840003,3,1,1955,40,2,3,8,3,840122,21,2,1,7,1,1,3,5,5,2,705,55,2,2,840010,840005,NA,1240,2,2,1,2,1995,1.26054,0.648508,1.26054,4,3,NA,0.151667,1,0.612315,1,0,0,0.33,0.11,0.33,0,0.5,0.276667,0,0,0,0,0.33,0,0.33,0.22,0,1,1,0.666667,1,0.66,0.66,0.773333,0,0.333333,0.444444,0.259259,1,0.5,0.75,0.75,3
"1412",3,840,"USA",2,"USA",840,1,1412,1,1,3,2,1,1,1,1,2,1,1,2,1,1,2,1,2,2,1,2,2,4,3,2,2,1,2,1,2,3,3,1,3,2,2,3,3,2,2,1,1,2,1,2,1,2,2,1,2,2,1,1,2,2,2,1,2,3,3,1,6,8,8,1,2,4,3,3,1,2,1,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,2,2,2,1,3,2,3,2,3,3,3,3,1,2,3,1,4,1,1,2,1,1,1,3,2,1,2,2,2,3,6,2,8,8,9,8,9,8,6,5,2,3,1,2,2,3,3,1,2,2,2,2,2,3,2,2,3,2,3,5,6,4,3,4,3,2,2,2,3,3,2,1,2,2,6,2,2,2,1,2,1,2,2,2,2,1,2,2e+07,1,5,1,1,2,1,1,1,1,1,10,1,1,3,1,1,1,1,3,1,5,3,1,3,5,1,1,NA,1103,1240,840001,840001,840002,5,2,1,1970,25,1,2,5,2,840119,20,2,1,8,1,3,3,8,8,2,605,55,1,2,840010,840005,NA,1240,2,2,1,2,1995,2.05587,0.648508,2.05587,2,2,NA,0.276389,1,0.521204,1,0,0,0.66,0.22,0,0,0.666667,0.222222,1,0,0,0.333333,0.33,0.33,0.33,0.33,0,0,1,0.333333,1,0.66,0.66,0.773333,0,0,0.444444,0.148148,0.66,1,0.83,0.83,3
"1413",3,840,"USA",2,"USA",840,1,1413,1,2,2,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,4,3,1,1,3,3,1,1,3,3,3,3,2,4,4,4,2,1,1,2,2,2,1,1,2,1,2,2,1,2,1,2,2,1,1,1,3,3,2,10,10,10,2,4,3,3,4,1,1,2,1,2,1,2,2,2,2,2,1,1,1,1,1,1,1,3,3,1,2,2,2,2,3,2,2,4,NA,4,4,1,2,4,1,1,4,1,1,3,2,1,1,1,2,2,1,2,1,2,10,3,10,1,10,1,1,10,1,1,2,2,1,1,1,3,3,1,NA,3,3,3,3,3,3,NA,4,1,6,6,6,4,4,4,1,1,2,4,4,4,1,1,3,1,6,2,2,2,2,1,1,2,3,3,2,1,2,2e+07,1,2,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,NA,1,1,1,2,1,1,NA,1105,1240,840002,840002,840001,5,2,1,1939,56,3,5,7,3,840121,16,2,NA,7,1,1,4,8,8,2,1220,50,1,8,840010,840005,NA,1240,1,1,1,1,1995,0.58025,0.648508,0.58025,1,2,0,0.083639,0.915,0.491417,0.83,0,0,0.66,0.22,0,0,0.166667,0.055556,0,0,0,0,0,NA,0,0.059,1,1,0,0.666667,1,NA,1,0.9,0,0,NA,0.069,0.66,0,0.33,0.33,3
"1414",3,840,"USA",2,"USA",840,1,1414,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,2,2,2,3,3,1,3,1,3,3,1,4,4,1,2,2,2,2,2,2,2,1,1,1,1,2,1,2,1,2,2,2,1,2,3,2,1,9,10,10,2,2,2,2,2,4,1,4,1,2,2,2,1,1,2,1,2,1,2,1,2,1,1,2,2,1,1,2,2,NA,1,4,1,2,2,3,3,1,2,2,4,1,4,1,2,3,1,2,1,1,1,1,3,3,3,3,10,3,10,1,10,1,1,10,10,1,1,1,3,1,4,4,4,3,4,4,4,4,4,1,4,4,4,4,1,10,10,4,2,4,1,1,2,4,3,3,1,NA,4,1,7,1,1,1,1,1,1,1,NA,2,2,1,2,2e+07,2,3,1,1,1,1,1,1,1,1,10,1,1,1,10,1,1,5,3,3,7,8,6,NA,NA,1,1,NA,1103,1240,840001,840001,840003,840002,3,1,1955,40,2,3,6,3,840120,50,2,1,3,1,3,2,10,10,2,1115,55,1,8,840010,840005,NA,1240,2,2,2,1,1995,0.72031,0.648508,0.72031,2,3,0,0.346945,1,0.568611,1,0.5,0,0.33,0.276667,0,0,0.333333,0.111111,0,1,0,0.333333,0,1,1,0.666667,1,1,0,0.666667,1,0.33,0.66,0.663333,0.444444,0.222222,0.666667,0.444444,1,0,0.5,0.5,3
"1415",3,840,"USA",2,"USA",840,1,1415,1,1,1,3,1,2,1,3,1,1,1,1,2,1,2,2,2,2,1,1,2,3,4,2,3,3,3,3,3,3,3,3,3,3,2,3,NA,1,1,1,2,2,2,NA,1,2,1,2,2,1,2,1,2,2,2,1,2,3,3,3,1,10,4,1,3,4,2,2,1,3,4,2,1,1,2,2,1,2,1,1,2,1,1,2,2,2,0,2,1,2,2,1,1,3,3,2,1,4,3,4,3,4,2,3,2,4,1,1,3,1,1,1,2,3,1,3,2,3,3,5,2,5,5,5,5,10,8,8,7,2,2,2,1,3,4,2,4,2,3,4,3,2,3,3,3,3,2,5,4,3,3,2,4,NA,1,2,NA,2,2,2,1,4,2,6,2,2,2,1,2,2,NA,3,1,1,2,2,2e+07,1,7,1,1,2,1,1,1,1,1,10,1,1,1,1,1,1,1,1,4,7,8,1,1,3,1,1,NA,1105,1240,840002,840002,840003,840001,NA,1,1946,49,2,4,2,1,840116,15,2,7,7,1,4,4,6,6,4,330,80,1,4,840010,840003,NA,1240,1,2,1,1,1995,0.65528,0.648508,0.65528,3,2,0,0.220833,1,0.7075,1,0,0,0.33,0.11,0.33,0,1,0.443333,0,0,0,0,0,0.33,0.66,0.33,1,0,1,0.666667,1,1,1,1,0,0.333333,0.666667,0.333333,0.66,1,0.83,0.83,3
"1416",3,840,"USA",2,"USA",840,1,1416,1,2,2,3,1,2,2,4,1,1,2,1,2,1,2,1,2,2,1,2,1,4,2,2,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,3,3,1,5,7,9,1,1,3,4,4,5,4,2,2,2,1,1,2,2,2,1,1,2,2,1,2,1,3,2,2,1,2,1,2,1,3,3,1,1,3,2,4,1,2,2,4,2,1,1,2,3,1,2,1,1,2,2,3,2,3,3,3,2,10,5,10,1,2,8,1,6,2,4,1,1,2,3,3,3,2,3,3,3,3,3,3,2,NA,3,7,4,8,4,4,4,4,2,2,NA,2,2,3,2,3,1,1,2,2,2,1,2,2,3,NA,2,1,1,2,2e+07,1,7,1,1,2,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,5,1,1,2,3,1,1,NA,1103,1240,840001,840001,840003,840002,3,2,1964,30,2,2,3,1,840117,27,2,1,7,1,2,4,2,2,2,140,65,1,4,840010,840003,NA,1240,1,1,1,1,1995,0.74532,0.648508,0.74532,3,3,NA,0.290833,1,0.467037,1,0.5,0,1,0.5,0.33,0,1,0.443333,0,0,0,0,0,0.33,0.33,0.22,1,0,0,0.333333,1,0.66,1,0.886667,0,0,0.444444,0.148148,1,0,0.5,0.5,3
"1417",3,840,"USA",2,"USA",840,1,1417,1,1,2,2,3,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,4,3,2,1,3,3,3,1,3,3,3,3,1,3,2,3,1,1,1,2,2,2,2,1,1,2,1,2,1,1,1,1,2,1,1,1,1,3,1,5,7,7,2,2,3,2,3,4,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,8,1,1,2,2,2,1,4,2,3,2,3,2,1,2,1,3,1,2,1,1,3,1,1,1,2,2,1,3,3,3,3,8,3,7,3,8,4,3,6,7,2,1,3,2,2,2,3,3,3,2,3,3,3,2,2,NA,4,4,3,6,3,2,3,3,3,2,1,1,3,3,3,1,1,2,2,5,1,2,2,3,1,1,2,3,3,1,1,2,2e+07,2,1,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,3,1,1,2,3,1,1,NA,1103,1240,840001,840001,840003,5,2,1,1908,87,3,6,8,3,840122,20,2,4,3,1,2,3,5,5,4,130,120,1,8,840010,840010,NA,1240,1,2,2,3,1995,0.73031,0.648508,0.73031,1,1,NA,0.11,1,0.156852,1,0,0,0.33,0.11,0,0,0,0,0,0,0,0,0.33,0.33,0.33,0.33,0,1,0,0.333333,0,0.33,0.33,0.22,0,0,0.222222,0.074074,0,0,0,0,3
"1418",3,840,"USA",2,"USA",840,1,1418,1,1,1,2,3,2,2,2,1,1,1,2,1,1,2,1,2,1,2,2,2,2,3,1,2,3,3,3,1,3,2,2,3,2,4,4,1,2,2,1,2,2,2,2,1,2,1,2,2,1,1,1,2,2,2,1,2,3,3,NA,7,7,9,1,1,3,2,2,3,4,3,1,2,2,2,2,1,2,1,1,1,2,1,1,1,3,4,NA,1,2,2,2,NA,3,2,2,3,3,4,4,1,2,1,2,1,4,1,2,1,1,1,1,1,1,1,3,2,3,3,9,2,10,1,10,1,1,9,9,4,1,3,2,1,3,4,4,3,1,3,3,3,3,2,4,4,2,3,8,7,8,4,4,4,2,1,2,4,3,4,2,1,2,1,6,2,2,2,3,1,1,1,NA,2,2,3,2,2e+07,1,4,1,1,2,1,2,2,1,2,6,1,1,1,6,1,1,1,3,4,8,1,2,3,1,1,1,NA,1103,1240,840001,840001,840001,840002,2,1,1934,60,3,5,9,3,840123,21,2,2,NA,1,1,2,7,7,4,1107,48,1,5,840010,840005,NA,1240,2,2,2,2,1995,0.54023,0.648508,0.54023,1,2,1,0.235,1,0.438843,1,0,0,0.33,0.11,0.33,0,0.5,0.276667,0,1,0,0.333333,0,0,0.66,0.22,0,0,1,0.333333,1,0.66,1,0.886667,0,0.333333,0.777778,0.37037,0.33,0,0.165,0.165,3
"1419",3,840,"USA",2,"USA",840,1,1419,1,1,2,2,3,1,2,2,1,1,1,2,2,1,2,1,2,2,1,1,2,4,3,2,1,3,3,3,1,3,3,1,3,2,2,3,NA,1,2,1,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,3,3,3,7,9,8,1,1,4,1,1,4,2,3,2,1,2,2,2,2,1,1,2,2,2,1,1,1,1,4,2,1,2,2,2,2,1,1,2,3,2,NA,3,3,4,1,4,1,4,1,1,1,1,1,1,1,2,1,2,3,3,3,6,2,NA,1,9,2,2,NA,5,5,2,3,1,1,1,2,2,3,1,3,3,4,2,2,4,4,3,2,4,3,6,2,4,3,2,1,1,3,3,2,1,1,2,NA,1,2,2,2,1,NA,1,1,NA,2,NA,1,2,2e+07,1,2,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,1,NA,1103,1240,NA,NA,NA,NA,2,2,1924,71,3,6,5,2,840119,17,2,4,9,2,2,4,3,3,4,301,47,2,5,840010,840005,NA,1240,1,2,1,1,1995,0.77033,0.648508,0.77033,2,2,NA,0.013889,1,0.433935,1,0,0,0,0,0,0,0.166667,0.055556,0,0,0,0,0,0,0,0,0,0,1,0.333333,1,0.33,0.66,0.663333,0,0,0.222222,0.074074,0.33,1,0.665,0.665,3
"1420",3,840,"USA",2,"USA",840,1,1420,1,1,1,2,4,1,2,2,2,3,1,1,1,2,2,1,2,1,2,2,2,3,4,2,1,1,2,3,2,2,3,1,3,2,2,3,3,1,1,1,2,2,1,2,1,2,2,1,2,2,1,1,2,2,2,1,2,3,3,3,9,9,8,2,2,3,2,3,3,4,3,2,2,1,1,2,2,2,1,1,2,2,1,2,1,1,2,2,2,2,2,2,1,3,1,2,3,3,3,3,3,1,4,2,1,3,1,1,2,1,1,1,1,2,1,1,3,3,3,6,2,3,3,8,3,4,6,5,6,2,2,2,2,3,3,4,3,2,3,3,3,2,4,4,2,4,3,5,4,6,4,4,4,1,2,2,3,3,3,1,1,2,1,2,2,2,2,1,2,2,1,3,3,2,2,2,2e+07,1,1,1,1,1,1,1,1,1,1,10,1,2,2,1,1,1,4,2,3,3,8,3,1,2,1,1,NA,1103,1240,840002,840002,840001,5,2,2,1922,72,3,6,9,3,840123,40,2,4,3,1,2,4,7,7,3,155,45,1,5,840010,840005,NA,1240,2,2,2,2,1995,0.54023,0.648508,0.54023,4,3,2,0.220833,1,0.674815,1,0,0,0.33,0.11,0,0,0,0,1,0,0,0.333333,0.33,0.33,0.66,0.44,1,0,1,0.666667,1,0.66,0.66,0.773333,0.333333,0.222222,0.222222,0.259259,1,1,1,1,3
"1421",3,840,"USA",2,"USA",840,1,1421,1,1,2,3,2,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,2,2,3,3,3,2,3,2,2,3,2,2,2,1,3,1,1,2,2,2,1,1,2,1,1,2,1,1,2,2,2,2,1,2,3,2,2,10,7,9,2,2,3,3,2,5,1,4,2,2,2,2,2,1,2,2,2,2,1,1,1,1,6,0,NA,1,2,2,2,2,3,2,3,2,3,2,3,2,1,1,3,4,2,1,2,3,1,1,1,3,2,2,3,3,3,3,7,2,NA,1,10,1,5,NA,10,5,NA,2,2,2,3,3,3,3,2,3,3,3,2,3,3,3,3,2,6,5,4,4,3,4,1,NA,2,3,3,3,1,1,3,1,6,2,2,2,1,NA,1,NA,2,2,2,3,2,2e+07,1,7,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,NA,1,5,5,5,5,3,2,1,1,NA,1103,1240,840002,840002,840001,5,2,2,1923,72,3,6,9,3,840123,20,2,4,3,1,3,2,NA,NA,3,240,75,1,8,840010,840005,NA,1240,2,1,2,2,1995,0.54023,0.648508,0.54023,1,1,0,0.275833,1,0.459,0.915,0,0,0.66,0.22,0.33,0,1,0.443333,0,0,0,0,0.33,0.33,0.66,0.44,1,1,0,0.666667,1,0.66,0.66,0.773333,NA,0.444444,0.444444,0.396,0,0,0,0,3
"1422",3,840,"USA",2,"USA",840,1,1422,2,2,3,4,1,2,1,1,1,1,1,2,1,2,2,1,1,2,2,1,2,2,1,1,1,1,2,2,2,2,2,2,3,2,4,4,2,2,1,1,2,2,2,1,1,2,2,1,2,1,1,2,2,2,2,2,1,2,3,1,8,10,5,2,3,2,2,3,3,4,1,1,2,2,2,2,1,2,2,1,1,2,1,1,1,1,4,2,1,2,2,2,2,1,3,2,2,2,3,3,3,2,2,1,1,4,NA,3,3,3,1,1,2,2,2,3,3,3,3,5,2,5,1,10,1,2,5,3,1,2,3,3,2,3,3,2,3,3,3,3,3,2,2,2,3,4,3,2,5,5,4,4,4,1,2,2,3,3,3,1,1,2,1,3,2,2,2,1,NA,1,1,2,3,1,1,2,2e+07,1,2,1,1,NA,1,NA,NA,1,1,5,1,1,1,1,1,1,1,6,5,5,5,5,3,2,1,1,NA,1103,1240,8,8,840001,5,2,1,1926,69,3,6,7,3,840121,17,2,4,2,1,1,4,5,5,3,325,65,1,2,840010,840002,NA,1240,2,2,2,2,1995,0.7003,0.648508,0.7003,2,2,0,0.206389,1,0.489074,1,0,0,0.33,0.11,0.33,0,0.166667,0.165556,0,0,0,0,0.33,0.66,0.66,0.55,0,0,1,0.333333,0.5,0.33,0.66,0.496667,0,0.444444,0.444444,0.296296,0.66,1,0.83,0.83,3
"1423",3,840,"USA",2,"USA",840,1,1423,1,1,2,2,2,1,1,1,1,1,1,2,1,2,2,1,1,2,1,2,1,4,2,1,1,3,2,3,3,1,2,1,3,2,3,4,3,3,1,1,1,2,2,2,1,2,2,1,2,1,1,1,2,2,1,1,1,1,3,1,10,10,9,1,3,1,1,2,4,4,3,2,2,2,1,2,1,2,1,1,2,1,1,1,1,1,5,3,1,1,2,2,2,3,2,1,2,2,2,4,3,1,2,3,1,4,1,1,3,1,1,1,1,1,1,2,2,3,3,9,2,10,1,10,1,1,10,10,3,2,3,2,1,3,4,4,4,2,4,4,3,2,2,NA,3,NA,2,5,3,2,4,4,4,4,2,2,3,2,3,2,2,4,1,1,2,2,2,1,1,1,1,3,2,1,1,2,2e+07,1,1,1,1,1,1,1,1,1,2,10,1,1,1,1,1,1,1,1,1,5,1,1,3,2,1,1,NA,1103,1240,840001,840001,840003,5,4,2,1940,55,3,5,7,3,840121,18,2,5,2,2,2,2,7,7,2,155,85,1,2,840010,840002,NA,1240,1,2,2,2,1995,0.78033,0.648508,0.78033,2,2,NA,0.0825,1,0.35537,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0.66,0.33,0,0,0,0,0,0.33,1,0.443333,0,0,0.444444,0.148148,0.66,1,0.83,0.83,3
"1424",3,840,"USA",2,"USA",840,1,1424,1,1,2,1,1,1,4,5,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,3,3,3,3,3,3,3,3,2,3,3,NA,NA,2,1,1,2,2,1,1,2,1,2,2,2,2,2,2,2,1,2,1,3,3,1,1,1,10,1,1,1,1,3,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,1,2,1,2,2,2,4,1,3,4,1,4,2,1,2,1,4,1,1,2,2,1,2,1,1,1,2,2,2,3,3,5,1,1,1,1,1,10,1,1,1,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,2,1,3,3,4,1,2,1,2,2,2,1,3,3,1,3,1,1,1,1,2,2,3,1,4,1,1,0,100000020,2,5,1,1,1,1,1,1,1,1,8,NA,3,3,4,1,1,10,10,10,10,4,3,1,2,2,1,NA,1103,1240,8,8,840002,5,4,2,1930,65,3,6,6,3,840120,NA,2,4,3,1,4,5,3,3,4,700,60,NA,8,840010,840010,NA,1240,1,1,1,1,1995,0.60526,0.648508,0.60526,1,2,1,0.456389,1,0.8325,1,0.5,0.33,0,0.276667,0,0,0.666667,0.222222,1,1,0,0.666667,0.66,0.66,0.66,0.66,1,1,1,1,1,1,1,1,1,1,1,1,0.66,0,0.33,0.33,3
"1425",3,840,"USA",2,"USA",840,1,1425,1,2,1,4,2,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,3,3,3,3,3,3,3,3,4,4,4,1,1,1,1,2,2,1,1,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,7,NA,8,2,2,2,2,2,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,4,2,2,2,2,2,3,2,2,2,2,2,2,1,3,3,1,1,4,1,2,2,2,1,1,1,1,3,3,3,3,3,6,2,5,6,5,5,4,3,4,5,2,3,1,1,1,1,1,4,1,3,4,3,3,3,1,3,3,4,5,3,5,4,4,4,1,2,1,2,2,2,1,3,3,1,2,1,1,1,1,1,1,1,NA,3,1,1,4,4e+07,1,4,2,1,1,1,2,2,2,2,8,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,5,5,1105,1240,840001,840001,840002,5,2,1,1929,65,3,6,8,3,840122,33,2,3,3,1,3,3,6,6,4,1230,90,NA,8,840004,840010,NA,1240,1,1,1,1,1995,0.53023,0.648508,0.53023,1,1,0,0.2075,1,0.325834,1,0,0.33,0.33,0.22,0.33,1,0.5,0.61,0,0,0,0,0,0,0,0,1,1,0,0.666667,0.5,0.33,0.33,0.386667,0,0,0,0,0,0.5,0.25,0.25,3
"1426",3,840,"USA",2,"USA",840,1,1426,1,1,2,2,1,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,2,1,1,3,2,1,1,1,1,2,2,3,2,1,1,1,1,2,2,1,2,2,2,2,2,1,1,1,1,2,2,1,2,3,3,1,5,5,8,1,1,1,1,4,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,2,2,2,1,2,3,3,1,3,2,1,2,1,2,4,1,1,2,2,2,2,2,1,1,3,3,3,3,3,9,2,7,3,8,3,5,7,5,2,NA,NA,2,2,3,4,3,2,3,3,3,3,3,4,4,4,4,4,8,5,8,4,4,4,1,2,2,3,3,3,1,3,3,NA,3,1,1,1,1,NA,1,1,NA,3,1,1,3,30100000,1,2,1,1,1,1,1,1,1,1,10,1,1,1,4,4,5,5,1,10,10,10,5,3,2,1,1,NA,1103,1240,840001,840001,840002,5,1,1,1958,37,2,3,6,3,840120,17,2,3,3,2,1,4,9,9,2,345,75,1,8,840010,840010,NA,1240,1,2,2,1,1995,0.73031,0.648508,0.73031,1,2,0,0.387223,1,0.522454,1,0.5,0,0,0.166667,0.33,0,0.166667,0.165556,0,1,1,0.666667,0.33,0.66,0.66,0.55,1,1,0,0.666667,1,0,0.33,0.443333,0.444444,1,1,0.814815,0.33,0,0.165,0.165,3
"1427",3,840,"USA",2,"USA",840,1,1427,1,1,2,3,3,4,2,3,2,3,2,1,2,1,1,1,2,1,2,2,2,3,1,1,3,3,2,3,2,2,3,3,1,2,2,3,3,1,1,1,1,2,1,2,1,2,2,1,2,1,1,1,2,2,2,2,2,3,3,3,4,4,8,2,2,3,4,3,3,1,4,1,1,2,2,2,2,2,1,2,1,2,1,2,1,3,1,2,2,2,1,NA,1,3,1,NA,NA,3,3,4,3,1,2,4,2,3,NA,2,1,2,3,2,3,2,1,1,1,2,3,3,2,4,8,4,4,3,6,5,5,1,2,3,3,3,3,3,3,4,3,3,3,3,3,2,2,3,3,4,4,4,4,3,4,2,1,2,3,3,3,2,1,3,1,2,2,2,2,1,2,2,3,3,2,2,2,0,100000020,2,7,3,2,2,2,2,2,2,2,1,2,1,2,2,2,1,10,5,7,6,10,8,5,3,3,1,NA,1105,1240,840002,840002,840003,5,2,1,1929,66,3,6,9,3,840123,42,2,4,3,1,4,3,5,5,4,230,90,1,8,840010,840010,NA,1240,2,2,2,2,1995,0.53023,0.648508,0.53023,5,3,2,0.831667,1,0.906852,1,1,0.66,1,0.886667,1,1,1,1,1,1,0,0.666667,0.66,1,0.66,0.773333,1,1,1,1,1,0.66,1,0.886667,1,0.666667,0.555556,0.740741,1,1,1,1,3
