"","study","wave","version","versn_s","doi_gesis","doi_wvsa","studytit","uniqid","intrvwr_id","cntry","cntry_AN","cntrycow","year","fw_start","fw_end","cntry_y","mode","mm_mixed_mode_EVS5","mm_mode_fu_EVS5","mm_matrix_group_EVS5","mm_fw_start_fu_EVS5","mm_fw_end_fu_EVS5","mm_year_fu_EVS5","ivlength","ivstart","ivstend","ivdate","mm_v277_fu_EVS5","mm_v278a_fu_r_EVS5","mm_v279a_fu_r_EVS5","lnge_num","lnge_iso","gwght","pwght","wght_eq1000","reg_nuts1","reg_nuts2","reg_iso","size_5c","respint","A001","A002","A003","A004","A005","A006","A008","A009","A170","A173","A027","A029","A030","A032","A034","A035","A038","A039","A040","A041","A042","A065","A066","A067","A068","A071","A072","A074","A078","A079","A080_01","A080_02","A124_02","A124_03","A124_06","A124_08","A124_09","A165","B008","C001","C001_01","C002","C002_01","D081","D026_03","D026_05","C038","C039","C041","D001_B","G007_18_B","G007_33_B","G007_34_B","G007_35_B","G007_36_B","D054","D059","D060","D061","D078","E001","E002","E003","E004","Y002","E012","E015","E018","E023","E025","E026","E027","E028","E033","E035","E036","E037","E039","E069_01","E069_02","E069_04","E069_05","E069_06","E069_07","E069_08","E069_18A","E069_18","E069_11","E069_12","E069_13","E069_14","E069_17","E069_20","E111_01","E114","E115","E116","E117","E179_WVS7","E181_EVS5","E224","E225","E226","E227","E228","E229","E233","E233A","E233B","E235","E236","E263","E264","E265_01","E265_02","E265_03","E265_04","E265_05","E265_06","E265_07","E265_08","F025","F028","F028B_WVS7","F066_EVS5","F034","F050","F051","F053","F054","F063","F114A","F115","F116","F117","F118","F119","F120","F121","F122","F123","F132","E290","F144_02","G005","G006","G052","G062","G063","G255","G256","G257","H009","H010","H011","X001","X002","X003","X003R","X003R2","G027A","X002_02A","X002_02B","V002","V002A","V002A_01","V001","V001A","V001A_01","X007","x026_01","X011","X013","X025A_01","X025R","W002A_01","W002R","V004AM_01","V004RM","V004AF_01","V004RF","X028","W003","X052","X035_EVS5","X036E_WVS7","V097EF","W005_EVS5","W006E_WVS7","X047_WVS7","X047E_EVS5"
"53339",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756051592,NA,756,"CH",225,2017,201709,201801,7562017,3,1,NA,7,NA,NA,NA,59,10.52,11.51,20171020,NA,NA,NA,158,"de",1.23505468248744,0.217695778197858,0.315059861373661,"CH0","CH05",NA,2,1,2,2,2,3,1,1,3,4,4,3,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,2,4,1,1,5,5,2,4,4,4,2,2,2,4,3,3,2,4,3,1,3,4,3,2,3,2,0,1,3,3,1,2,1,2,7,1,5,5,6,1,4,3,3,3,2,3,4,4,2,3,4,3,3,2,4,4,3,4,1,NA,75603,6,1,10,7,10,10,10,6,4,10,4,2,2,1,4,2,3,3,1,2,4,1,3,NA,2,1,1,1,1,1,10,1,6,3,1,3,5,3,5,2,5,4,1,3,1,1,2,3,3,2,1,2,2,3,4,1,1966,51,4,3,1,756,"CH",1,756,"CH",1,756,"CH",6,1,0,1,NA,NA,NA,NA,2,1,3,2,1,NA,1,23,NA,5,NA,NA,NA,6
"53340",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756051593,NA,756,"CH",225,2017,201709,201801,7562017,3,1,NA,7,NA,NA,NA,NA,23.56,1.24,20171006,NA,NA,NA,158,"de",0.977955785284373,0.217695778197858,0.315059861373661,"CH0","CH05",NA,2,2,1,2,2,1,2,3,2,2,8,7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,2,4,2,4,3,4,4,4,4,3,1,2,2,2,2,2,3,4,4,3,4,4,3,4,2,3,0,1,2,1,1,1,1,1,3,4,8,10,5,2,3,2,2,2,3,2,2,2,2,3,4,2,1,2,7,4,2,4,1,NA,75614,10,1,10,10,1,10,10,10,5,10,7,1,1,1,4,2,3,2,1,1,4,0,8,NA,1,1,1,1,0,0,7,1,5,1,1,10,1,7,10,5,5,7,1,1,1,2,4,2,1,2,2,2,3,4,4,2,1952,65,6,3,1,756,"CH",1,756,"CH",1,756,"CH",3,1,2,2,2,1,NA,NA,3,2,7,3,4,4,3,22,NA,1,26,NA,NA,6
"53341",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756051594,NA,756,"CH",225,2017,201709,201801,7562017,3,1,NA,7,NA,NA,NA,41,16.35,17.16,20170916,NA,NA,NA,158,"de",0.812494791484583,0.217695778197858,0.315059861373661,"CH0","CH05",NA,3,1,1,1,1,1,4,3,2,4,6,6,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,2,5,3,3,1,4,4,4,3,3,1,2,2,2,2,2,3,4,4,4,4,3,4,4,2,3,0,1,3,2,1,1,1,2,2,1,8,6,5,2,4,2,2,2,3,2,2,2,2,3,4,2,2,2,7,4,2,4,1,NA,75603,8,1,10,10,1,10,10,8,6,10,6,1,1,1,3,2,4,2,2,2,4,0,8,NA,7,3,0,0,0,0,1,1,2,1,1,10,5,9,9,9,10,9,1,1,1,3,3,2,3,2,2,2,3,3,4,1,1945,72,6,3,1,756,"CH",1,756,"CH",1,756,"CH",1,1,1,2,7,3,6,3,2,1,5,3,4,4,1,26,NA,7,23,NA,NA,5
"53342",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756051595,NA,756,"CH",225,2017,201709,201801,7562017,3,1,NA,7,NA,NA,NA,58,15.36,16.34,20170915,NA,NA,NA,158,"de",1.40429736360546,0.217695778197858,0.315059861373661,"CH0","CH04",NA,2,1,1,2,1,2,1,4,2,3,6,5,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,1,2,5,1,2,4,3,3,2,2,4,2,2,1,4,4,4,3,3,4,3,3,3,1,1,2,2,1,1,1,2,1,2,3,3,3,4,5,3,3,4,2,3,2,1,2,2,3,3,2,3,3,3,2,3,8,3,4,4,1,NA,75603,10,1,10,10,8,10,10,4,7,10,10,1,1,1,4,2,4,2,1,3,4,0,8,NA,7,2,1,1,1,1,2,1,1,1,1,10,6,8,10,10,3,6,3,1,1,1,2,2,2,2,2,1,2,2,3,1,1973,44,3,2,2,5,"005",0,5,"005",0,5,"005",1,1,2,4,3,2,3,2,3,2,3,2,1,1,1,41,NA,1,33,NA,NA,7
"53343",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756051596,NA,756,"CH",225,2017,201709,201801,7562017,3,1,NA,7,NA,NA,NA,118,11.45,13.43,20171026,NA,NA,NA,158,"de",0.899174560785377,0.217695778197858,0.315059861373661,"CH0","CH02",NA,2,1,1,1,1,3,2,3,1,1,10,9,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,2,5,1,2,1,4,3,2,3,3,1,1,2,2,2,2,3,4,4,4,4,1,2,4,3,2,1,1,1,2,1,1,1,1,6,2,5,5,2,2,2,1,2,1,2,3,3,3,1,2,2,1,1,3,8,4,3,4,1,NA,75610,8,1,8,6,1,10,10,8,6,7,7,2,1,1,4,3,4,2,1,4,4,2,8,NA,3,1,1,1,0,1,9,1,1,1,1,10,10,10,10,10,8,10,5,1,1,2,5,2,3,3,3,2,2,4,4,1,1986,31,2,2,1,756,"CH",1,756,"CH",1,756,"CH",6,2,0,3,7,3,NA,NA,3,2,5,3,1,NA,1,25,NA,1,NA,NA,NA,8
"53344",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756051597,NA,756,"CH",225,2017,201709,201801,7562017,3,1,NA,7,NA,NA,NA,59,9.47,10.46,20171003,NA,NA,NA,158,"de",1.02934865173528,0.217695778197858,0.315059861373661,"CH0","CH06",NA,1,2,1,2,2,3,1,1,1,2,10,9,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,2,3,3,1,2,4,4,2,1,2,1,1,1,1,2,3,2,2,3,3,3,3,1,3,3,1,1,0,3,1,3,1,3,3,3,6,3,4,7,3,2,1,3,3,2,2,2,3,3,2,3,3,3,3,2,5,3,4,4,3,NA,75602,3,4,5,3,1,4,5,5,3,6,5,1,2,1,2,3,2,3,2,1,4,1,2,NA,1,1,1,1,0,1,10,1,1,1,1,5,2,1,5,4,1,1,1,1,1,1,2,2,3,1,1,1,3,4,4,2,1949,68,6,3,1,756,"CH",1,756,"CH",1,756,"CH",1,1,3,2,3,2,3,2,2,1,1,1,4,4,NA,41,NA,10,72,NA,NA,5
"53345",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756051598,NA,756,"CH",225,2017,201709,201801,7562017,3,1,NA,7,NA,NA,NA,100,21.18,22.58,20171107,NA,NA,NA,158,"de",0.850970207057507,0.217695778197858,0.315059861373661,"CH0","CH04",NA,2,3,2,3,2,3,2,2,2,2,9,8,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,2,5,1,2,1,4,3,4,4,4,1,2,2,2,2,2,3,4,4,3,3,3,4,3,4,2,0,1,2,3,1,1,2,3,3,3,4,1,3,3,4,3,3,2,3,2,3,3,2,3,3,2,2,3,9,1,2,4,1,NA,75603,10,1,10,8,1,10,10,7,1,10,10,2,2,1,4,2,3,3,1,3,4,2,8,NA,2,1,1,1,0,0,9,1,1,1,1,10,8,6,7,9,5,8,1,1,1,3,3,2,3,4,3,2,4,4,4,1,1963,54,4,3,1,756,"CH",1,756,"CH",1,756,"CH",3,1,3,2,5,3,4,2,3,2,3,2,2,3,3,51,NA,1,22,NA,NA,3
"53346",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756051599,NA,756,"CH",225,2017,201709,201801,7562017,3,1,NA,7,NA,NA,NA,39,8.08,8.47,20170919,NA,NA,NA,158,"de",0.851262797148112,0.217695778197858,0.315059861373661,"CH0","CH06",NA,1,1,1,3,2,4,1,3,1,1,9,10,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,2,5,1,2,1,5,5,1,1,4,1,2,2,3,2,2,3,4,4,4,4,1,4,1,3,1,0,1,2,3,1,3,2,3,7,8,4,1,1,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,10,4,4,4,1,NA,75601,9,1,10,9,1,10,10,8,8,10,10,2,2,1,4,2,4,2,2,4,4,1,4,NA,4,1,1,0,0,1,6,1,1,1,1,10,10,10,10,10,10,10,1,2,1,1,3,3,3,2,1,1,1,2,2,2,1983,34,2,2,1,756,"CH",1,756,"CH",1,756,"CH",1,1,2,4,8,3,3,2,2,1,3,2,1,5,1,22,NA,10,61,NA,NA,5
"53347",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756051600,NA,756,"CH",225,2017,201709,201801,7562017,3,1,NA,7,NA,NA,NA,135,18.2,20.35,20171004,NA,NA,NA,158,"de",0.934148302140327,0.217695778197858,0.315059861373661,"CH0","CH02",NA,1,1,1,2,2,3,2,3,2,1,8,10,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,2,4,1,2,1,3,4,2,2,5,1,2,2,2,2,2,2,3,3,2,3,1,2,3,2,2,1,1,1,3,1,2,1,2,5,10,5,1,1,3,3,3,2,3,3,3,3,3,3,3,3,2,3,3,6,2,3,3,3,NA,75604,10,4,4,10,10,8,10,10,1,7,6,1,1,2,3,1,2,2,2,2,4,1,7,NA,4,1,1,1,1,1,7,10,1,1,1,10,8,10,10,10,10,4,1,1,1,2,2,2,3,3,3,2,3,4,3,2,1961,56,5,3,1,756,"CH",1,756,"CH",1,756,"CH",3,1,2,2,4,2,NA,NA,2,1,2,1,1,NA,1,53,NA,8,NA,NA,NA,2
"53348",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756051601,NA,756,"CH",225,2017,201709,201801,7562017,3,1,NA,7,NA,NA,NA,79,13.41,15,20171008,NA,NA,NA,158,"de",1.40429736360546,0.217695778197858,0.315059861373661,"CH0","CH04",NA,2,1,1,1,2,4,2,4,2,1,9,7,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,2,3,3,1,1,1,3,4,4,2,4,1,2,2,2,2,2,4,4,4,4,4,1,2,3,1,1,1,1,2,3,2,3,3,3,7,1,5,4,2,4,2,3,2,2,2,2,3,3,2,3,2,3,2,3,7,3,2,4,2,NA,75604,8,1,9,6,3,10,10,10,7,10,8,3,3,1,4,3,4,2,2,4,4,0,8,NA,7,2,1,0,0,0,1,1,2,1,1,10,5,8,8,8,3,7,1,4,1,1,2,3,3,2,1,1,1,2,1,1,1978,39,3,2,1,756,"CH",1,756,"CH",1,756,"CH",1,1,3,5,3,2,7,3,3,2,3,2,1,2,2,12,NA,4,52,NA,NA,6
"53349",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756051602,NA,756,"CH",225,2017,201709,201801,7562017,3,1,NA,7,NA,NA,NA,307,9.55,15.02,20171007,NA,NA,NA,158,"de",0.812494791484583,0.217695778197858,0.315059861373661,"CH0","CH05",NA,3,3,1,1,2,3,1,3,1,2,8,8,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,2,2,4,1,1,4,4,4,2,1,1,2,2,2,2,3,2,2,3,3,2,3,1,3,1,3,1,1,3,1,2,1,2,2,3,6,8,4,3,1,3,3,3,3,2,2,2,3,3,2,3,2,3,2,3,8,3,4,4,1,NA,75601,6,1,10,10,1,10,10,1,1,10,8,1,1,1,3,2,4,2,1,3,4,1,7,NA,6,2,1,0,0,0,5,1,1,1,1,6,6,8,8,8,6,6,1,1,1,1,3,2,2,2,1,1,1,2,2,1,1950,67,6,3,1,756,"CH",1,756,"CH",1,756,"CH",1,1,2,2,7,3,3,2,0,1,5,3,4,5,2,13,NA,1,12,NA,NA,7
"53350",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756051603,NA,756,"CH",225,2017,201709,201801,7562017,3,1,NA,7,NA,NA,NA,44,11.28,12.12,20171013,NA,NA,NA,158,"de",0.895589735932012,0.217695778197858,0.315059861373661,"CH0","CH05",NA,2,2,2,2,2,3,2,3,2,3,8,6,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,2,4,3,3,3,4,4,3,2,3,1,2,1,2,2,2,3,3,3,3,2,4,3,1,4,2,0,3,1,2,1,2,2,2,3,3,6,7,6,2,3,4,2,2,3,2,3,3,3,2,3,3,2,3,7,3,2,4,2,NA,75603,3,2,9,8,2,8,10,5,4,6,6,2,2,2,3,2,3,2,2,3,4,2,8,NA,6,2,1,1,0,1,2,2,3,2,2,8,2,6,9,7,7,7,5,1,1,2,3,2,3,2,2,2,3,3,3,2,1990,27,2,1,1,756,"CH",1,756,"CH",1,756,"CH",6,1,0,2,6,3,7,3,4,2,3,2,1,1,1,22,NA,1,52,NA,NA,7
"53351",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756051604,NA,756,"CH",225,2017,201709,201801,7562017,3,1,NA,7,NA,NA,NA,149,18.28,20.57,20170930,NA,NA,NA,158,"de",1.13657078489833,0.217695778197858,0.315059861373661,"CH0","CH02",NA,2,1,1,1,2,2,1,2,1,2,9,8,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,3,3,1,2,4,3,4,2,2,2,1,1,1,2,3,2,2,3,3,2,3,2,4,1,4,2,1,2,1,2,1,3,2,3,8,5,3,3,4,2,1,3,2,1,2,2,3,3,2,2,3,2,2,3,8,4,4,4,1,NA,75604,6,3,10,7,8,9,10,3,7,10,9,1,1,1,3,3,4,2,2,2,4,2,3,NA,1,1,1,0,0,1,5,1,1,2,1,5,1,5,5,5,2,1,2,1,1,1,3,1,2,1,1,1,1,2,2,1,1937,80,6,3,1,756,"CH",1,756,"CH",1,756,"CH",1,1,2,2,2,1,3,2,1,1,1,1,4,4,1,54,NA,10,23,NA,NA,6
"53352",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756051605,NA,756,"CH",225,2017,201709,201801,7562017,3,1,NA,7,NA,NA,NA,33,20.3,21.03,20171020,NA,NA,NA,158,"de",0.869369628696112,0.217695778197858,0.315059861373661,"CH0","CH05",NA,3,1,1,1,2,2,2,3,1,2,10,7,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,2,5,2,5,1,5,5,4,4,4,1,2,2,2,2,2,3,4,4,4,4,3,4,4,2,3,0,2,3,1,1,1,1,2,3,1,7,8,6,2,3,3,3,2,3,2,3,3,2,3,3,2,2,3,7,4,2,4,1,NA,75608,8,1,10,9,1,10,10,7,5,10,8,1,1,1,3,3,3,2,2,3,4,2,8,NA,7,2,0,0,0,0,1,3,4,1,1,10,4,10,10,8,6,10,1,1,1,4,4,2,3,1,2,1,3,4,4,2,1979,38,3,2,1,756,"CH",1,756,"CH",1,756,"CH",6,1,0,1,7,3,NA,NA,7,3,7,3,1,NA,1,14,NA,1,NA,NA,NA,5
"53353",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756051606,NA,756,"CH",225,2017,201709,201801,7562017,3,1,NA,7,NA,NA,NA,31,8.05,8.36,20171005,NA,NA,NA,158,"de",1.15337685619889,0.217695778197858,0.315059861373661,"CH0","CH03",NA,1,2,1,2,3,4,2,4,2,3,5,5,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,2,4,1,2,2,4,3,2,2,2,1,2,2,3,3,3,3,3,3,1,3,4,3,3,1,1,1,2,2,4,2,3,1,3,5,5,5,5,5,3,2,3,2,2,3,3,3,3,3,3,3,3,2,3,5,2,2,3,2,NA,75609,5,1,5,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,3,2,7,NA,6,2,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,3,2,2,1,1,1,3,3,3,2,1967,50,4,3,1,756,"CH",1,756,"CH",1,756,"CH",6,2,0,3,3,2,NA,NA,2,1,2,1,1,NA,2,53,NA,6,NA,NA,NA,5
"53354",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756051607,NA,756,"CH",225,2017,201709,201801,7562017,3,1,NA,7,NA,NA,NA,40,14.38,15.18,20170922,NA,NA,NA,158,"de",1.23505468248744,0.217695778197858,0.315059861373661,"CH0","CH05",NA,1,1,1,2,2,2,1,3,1,2,10,10,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,2,5,3,3,5,2,4,2,5,4,1,2,1,3,2,2,2,4,3,3,3,2,4,1,4,2,1,2,1,2,1,1,1,2,2,2,5,3,5,2,3,4,2,1,2,2,3,3,1,3,4,3,3,4,8,4,4,4,2,NA,75603,8,1,10,6,1,10,10,7,6,10,10,1,1,1,4,2,3,4,2,1,4,1,4,NA,3,1,1,1,0,0,7,1,1,1,1,5,3,5,7,3,3,3,1,5,1,2,3,2,1,1,1,2,1,3,4,1,1965,52,4,3,1,756,"CH",0,250,"FR",0,40,"AT",1,1,2,2,3,2,3,2,2,1,2,1,1,1,1,75,NA,3,33,NA,NA,7
"53355",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756051608,NA,756,"CH",225,2017,201709,201801,7562017,3,1,NA,7,NA,NA,NA,61,14.48,15.49,20170915,NA,NA,NA,158,"de",1.02647624897816,0.217695778197858,0.315059861373661,"CH0","CH02",NA,1,1,1,2,2,3,2,3,1,1,10,8,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2,5,1,2,1,5,4,4,3,4,1,1,1,2,2,2,4,4,4,3,4,3,4,3,4,2,1,1,1,3,1,2,2,3,4,3,3,3,2,2,2,3,2,2,2,2,3,3,2,3,3,2,1,3,8,3,3,4,1,NA,75609,10,1,10,10,1,10,10,7,7,10,9,2,2,1,2,2,4,2,2,4,4,2,8,NA,7,2,0,0,0,0,1,1,1,1,1,10,1,7,9,9,7,2,1,3,1,1,3,2,3,2,2,1,1,2,1,2,1972,45,4,2,1,756,"CH",1,756,"CH",1,756,"CH",1,1,2,4,3,2,3,2,3,2,3,2,2,1,1,23,NA,3,23,NA,NA,7
"53356",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756051609,NA,756,"CH",225,2017,201709,201801,7562017,3,1,NA,7,NA,NA,NA,126,20.52,22.58,20171009,NA,NA,NA,144,"fr",1.01881719001189,0.217695778197858,0.315059861373661,"CH0","CH02",NA,4,2,1,2,1,2,1,1,2,2,7,7,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,2,4,3,3,4,2,2,2,1,3,1,2,2,3,2,2,2,3,3,3,3,3,1,2,4,3,1,3,1,2,2,2,1,3,5,8,6,1,6,2,1,3,2,1,2,1,2,2,1,2,3,2,1,3,9,4,4,4,1,NA,75603,3,1,10,8,1,9,10,3,1,10,9,4,4,1,4,4,4,2,4,4,4,5,4,NA,6,1,1,1,1,1,8,1,1,1,1,8,4,8,8,10,2,2,1,1,0,NA,4,2,1,1,1,1,1,2,4,1,1965,52,4,3,2,11,"011",0,11,"011",0,11,"011",1,1,2,4,2,1,7,3,NA,NA,NA,NA,1,2,1,51,NA,NA,51,NA,NA,5
"53357",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756051610,NA,756,"CH",225,2017,201709,201801,7562017,3,1,NA,7,NA,NA,NA,55,22.27,23.22,20171006,NA,NA,NA,158,"de",1.15337685619889,0.217695778197858,0.315059861373661,"CH0","CH03",NA,1,1,1,2,2,3,2,3,2,2,9,8,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,2,4,1,1,4,5,4,2,3,4,1,2,2,3,3,3,3,3,3,2,3,1,3,1,3,1,0,1,1,3,1,2,2,3,7,7,3,3,2,2,3,3,3,2,2,3,4,4,1,3,4,3,3,3,8,3,3,4,1,NA,75602,7,1,10,10,1,1,10,3,1,10,8,1,1,1,4,3,3,2,2,3,4,1,6,NA,3,1,1,1,0,0,7,1,2,3,3,10,4,7,5,8,5,1,1,7,1,2,2,3,4,2,2,1,1,1,3,2,1965,52,4,3,1,756,"CH",1,756,"CH",1,756,"CH",1,1,2,4,3,2,7,3,2,1,3,2,2,1,2,51,NA,10,21,NA,NA,9
"53358",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756051611,NA,756,"CH",225,2017,201709,201801,7562017,3,1,NA,7,NA,NA,NA,87,11.24,12.51,20171114,NA,NA,NA,158,"de",1.13423155045302,0.217695778197858,0.315059861373661,"CH0","CH04",NA,4,2,2,3,2,2,2,4,2,2,8,6,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,2,1,2,5,1,1,1,5,4,2,2,2,2,3,3,3,3,3,3,4,4,4,4,3,4,1,2,2,0,1,3,1,1,2,2,3,7,3,5,5,6,4,3,3,3,2,3,3,4,4,3,3,3,2,3,4,8,4,3,4,1,NA,75609,10,1,10,8,1,10,10,7,1,10,8,1,1,1,3,1,3,3,2,1,4,0,8,NA,7,3,0,0,0,0,1,1,1,1,1,10,7,10,10,10,7,10,1,7,1,2,2,3,3,3,1,1,1,2,3,2,1967,50,4,3,1,756,"CH",1,756,"CH",1,756,"CH",6,1,0,1,3,2,NA,NA,2,1,2,1,1,NA,2,33,NA,3,NA,NA,NA,6
"53359",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756051612,NA,756,"CH",225,2017,201709,201801,7562017,3,1,NA,7,NA,NA,NA,92,11.38,13.1,20170915,NA,NA,NA,158,"de",1.13657078489833,0.217695778197858,0.315059861373661,"CH0","CH02",NA,1,2,2,3,3,4,2,2,2,2,10,9,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,2,3,3,3,3,3,3,3,4,3,3,1,2,1,2,2,3,3,3,3,3,3,3,4,3,2,2,1,2,1,2,1,2,2,3,4,2,4,5,4,2,3,3,3,2,3,2,3,3,2,3,3,2,3,3,9,3,3,4,3,NA,75612,4,3,4,5,1,3,7,5,3,9,9,2,2,2,3,2,3,2,2,3,4,2,2,NA,1,1,1,1,0,1,10,7,1,1,1,4,1,1,5,3,1,1,5,1,1,1,3,2,3,2,2,1,3,3,3,1,1941,76,6,3,1,756,"CH",1,756,"CH",1,756,"CH",1,1,4,2,2,1,1,1,NA,NA,1,1,4,4,3,51,NA,8,41,NA,NA,2
"53360",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756051613,NA,756,"CH",225,2017,201709,201801,7562017,3,1,NA,7,NA,NA,NA,78,9.38,10.56,20170916,NA,NA,NA,158,"de",0.770125558386798,0.217695778197858,0.315059861373661,"CH0","CH02",NA,2,2,1,1,1,3,1,3,1,2,10,9,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,2,3,3,1,2,3,5,4,4,2,4,1,2,2,3,3,3,3,4,4,3,4,NA,NA,1,4,2,0,1,1,3,1,2,2,3,7,2,5,3,1,2,3,4,NA,2,3,2,3,3,2,3,3,2,NA,NA,8,4,4,4,1,NA,NA,10,1,10,8,1,8,7,3,5,10,8,2,2,NA,NA,2,NA,2,4,NA,4,2,8,NA,5,2,1,0,0,0,7,1,3,1,1,9,6,5,8,8,NA,5,1,5,1,1,3,3,3,1,1,1,3,3,4,1,1966,51,4,3,1,756,"CH",1,756,"CH",1,756,"CH",1,1,0,2,7,3,3,2,3,2,2,1,1,2,1,25,NA,6,41,NA,NA,7
