"","V1","C_COW_ALPHA","COW","B_COUNTRY_ALPHA","V2","V2A","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V67B","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77_01","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160E","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","v184b","V184G","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","Q223_LOCAL","V221","V222","V223","V224","V225","V225R2","V225R","V226","V226R","V226CS","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V236CS","V237","V238","V239","V240","V241","V242","V246","V247","V243","REGION_ISO","V244","V245","S018","V245A","Y001","Y002","Y003","SACSECVAL","SECVALWGT","RESEMAVAL","RESEMAWEIGHT","I_AUTHORITY","I_NATIONALISM","I_DEVOUT","DEFIANCE","WEIGHT1A","I_RELIGIMP","I_RELIGBEL","I_RELIGPRAC","DISBELIEF","WEIGHT2A","I_NORM1","I_NORM2","I_NORM3","RELATIVISM","WEIGHT3A","I_TRUSTARMY","I_TRUSTPOLICE","I_TRUSTCOURTS","SCEPTICISM","WEIGHT4A","I_INDEP","I_IMAGIN","I_NONOBED","AUTONOMY","WEIGHT1B","I_WOMJOB","I_WOMPOL","I_WOMEDU","EQUALITY","WEIGHT2B","I_HOMOLIB","I_ABORTLIB","I_DIVORLIB","CHOICE","WEIGHT3B","I_VOICE1","I_VOICE2","I_VOI2_00","VOICE","WEIGHT4B","S001","S007","wave"
"967",4,"USA",2,"USA",840,840,6507,1,1,1,2,2,1,2,1,2,1,3,2,1,1,1,1,2,2,1,2,2,1,2,1,2,4,1,2,2,2,2,3,2,2,1,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,1,2,2,2,1,2,2,3,1,9,8,8,3,4,1,1,1,1,2,1,1,2,1,2,1,2,2,3,3,2,4,4,1,1,1,1,2,2,1,2,2,2,2,2,2,2,3,3,4,1,2,4,1,1,3,1,1,2,3,1,1,1,2,1,2,2,2,3,5,2,7,1,8,1,7,2,2,2,2,3,3,2,2,2,1,3,3,3,3,3,2,2,9,4,3,4,1,2,3,3,3,2,2,2,2,2,2,3,2,2,3,2,2,10100000,1,2,1,1,1,1,2,1,1,1,1,1,9,1,1,2,1,2,3,3,1,1,1,1,5,3,3,6,2,2,3,1,1,3,1105,1240,840001,840001,NA,5,2,1962,38,2,3,7,3,840121,22,2,5,5,2,1,5,1,2,9,840009,3,800,55,1,5,840002,1999,19990818,840006,NA,1240,0.967118,0.833333,0.967118,2,2,NA,0.127999,0.915,0.572685,1,0,0,0.33,0.11,1,0,0,0.166667,0.055556,1,0,0,0,0,1,0.33,0.33,NA,0.34644,0.66,0,1,1,0.666667,1,1,0.66,1,0.886667,1,0.444444,0.222222,0.555556,0.407407,1,0.66,0,0.33,0.33,1,2,8400480967,4
"968",4,"USA",2,"USA",840,840,6508,1,2,2,3,2,3,2,2,1,1,1,1,2,1,1,1,2,1,2,2,2,1,2,2,1,2,4,2,3,2,2,3,2,2,1,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,8,8,8,1,1,4,1,2,2,2,2,1,2,1,1,1,1,4,4,4,2,2,4,1,1,3,1,2,2,1,1,2,2,2,3,2,2,2,3,3,3,1,2,1,1,2,1,1,1,1,2,1,1,2,1,2,2,3,3,6,2,7,1,8,2,3,1,2,2,2,3,3,1,2,3,2,3,2,2,2,2,2,2,7,2,3,4,1,2,4,3,4,1,1,2,2,2,3,3,2,1,3,3,2,100000020,0,7,1,2,2,1,2,1,2,1,2,2,4,1,1,2,3,4,2,4,1,1,1,1,5,3,7,8,8,3,4,1,2,1,1103,1240,NA,NA,NA,5,1,1965,35,2,3,9,3,840123,24,2,1,3,2,1,3,1,2,10,840010,4,1115,100,1,5,840002,1999,19990822,840006,NA,1240,1.035197,0.833333,1.035197,3,2,2,0.282588,0.915,0.808241,1,0.5,0.33,0.33,0.386667,1,0.66,0,1,0.553333,1,0,0,0,0,1,0.33,0,NA,0.19035,0.66,1,1,1,1,1,1,0.66,0.66,0.773333,1,0.444444,0.666667,0.777778,0.62963,1,0.66,1,0.83,0.83,1,2,8400480968,4
"969",4,"USA",2,"USA",840,840,6509,1,1,2,2,3,2,2,1,1,1,1,1,1,1,2,2,2,1,2,2,1,2,2,2,1,4,4,3,2,2,2,3,2,2,1,2,1,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,1,2,2,3,3,8,9,8,5,4,3,1,2,1,1,2,1,2,1,1,1,1,4,3,2,2,4,2,1,1,1,1,2,2,1,2,2,1,2,2,2,2,3,2,3,1,2,1,3,1,2,1,1,3,1,1,1,1,2,1,3,2,3,3,NA,2,8,4,8,2,7,2,2,1,3,2,2,2,2,2,2,2,2,2,3,NA,NA,2,5,3,2,3,2,2,3,3,3,2,2,2,2,3,3,3,2,3,3,2,2,9e+07,9,4,1,2,1,1,2,1,1,1,1,1,8,1,1,2,2,2,2,2,1,1,1,1,5,2,9,8,9,3,1,2,2,2,1103,1240,840001,840001,NA,840005,2,1963,36,2,3,9,3,840123,22,2,5,5,2,1,3,1,2,10,840010,3,115,45,1,5,840002,1999,19990822,840006,NA,1240,0.967118,0.833333,0.967118,1,1,1,0.178189,0.915,0.425093,1,0,0.33,0.33,0.22,1,0.33,0,0.5,0.276667,1,0,0,0,0,1,0,0.33,NA,0.21609,0.66,1,0,0,0.333333,1,1,0.33,0.66,0.663333,1,0.444444,0.888889,0.777778,0.703704,1,0,0,0,0,1,2,8400480969,4
"970",4,"USA",2,"USA",840,840,6510,1,2,1,3,2,3,3,2,3,1,2,1,1,1,2,1,1,2,2,2,2,1,2,1,2,2,4,4,2,2,4,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,3,1,7,6,5,1,2,4,1,2,1,2,1,2,2,1,2,1,2,4,3,2,4,5,4,1,1,1,6,0,3,2,2,2,1,2,3,2,2,1,3,3,2,3,1,2,1,2,1,1,1,1,1,1,1,3,1,2,2,2,3,5,2,1,3,8,1,5,3,2,1,3,3,3,1,3,3,3,2,3,3,3,3,2,3,5,3,3,3,2,3,3,2,3,1,3,2,2,2,2,1,2,3,3,3,2,10100000,1,7,1,2,1,1,2,1,1,1,1,1,6,2,2,5,5,1,3,1,3,4,10,1,5,10,5,3,8,1,3,1,1,4,1103,1240,840002,840002,840001,NA,1,1960,40,2,3,7,3,840121,17,1,1,8,1,NA,NA,1,4,7,840007,3,225,50,1,5,840002,1999,19990828,840006,NA,1240,1.035197,0.833333,1.035197,3,2,1,0.3475,0.915,0.556343,1,0,0,0.33,0.11,1,0.66,0,1,0.553333,1,1,1,0,0.666667,1,0,0,NA,0.06,0.66,1,0,1,0.666667,1,1,0.66,0.66,0.773333,1,0.444444,0.444444,0.222222,0.37037,1,0.33,0.5,0.415,0.415,1,2,8400480970,4
"971",4,"USA",2,"USA",840,840,6511,1,1,1,2,1,3,1,2,2,1,1,1,1,2,1,1,2,1,2,2,2,2,NA,1,1,3,4,3,2,3,3,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,1,1,1,2,3,3,8,8,7,5,4,1,1,2,1,2,1,2,1,1,2,2,2,3,2,4,2,2,2,1,1,1,1,2,2,1,NA,2,1,2,3,2,3,2,NA,3,3,2,4,1,1,4,1,2,3,1,2,1,NA,2,2,3,1,3,3,5,2,9,2,10,2,5,2,3,1,3,3,3,1,3,3,3,2,2,2,NA,2,NA,2,5,3,3,3,2,2,3,2,3,2,2,2,2,NA,3,3,3,3,2,3,1,100000020,0,7,1,2,1,1,NA,1,1,1,1,1,9,1,1,4,4,2,3,2,1,2,2,2,2,2,5,5,2,2,2,1,2,2,1103,1240,840001,840001,840002,5,1,1962,38,2,3,7,3,840121,18,2,1,6,1,NA,NA,1,2,10,840010,3,130,45,2,5,840002,1999,19990829,840006,NA,1240,1.035197,0.833333,1.035197,2,2,2,0.5,0.915,0.727838,0.915,0.5,0.33,0.33,0.386667,1,0.66,0,1,0.553333,1,1,1,1,1,1,0,0,NA,0.06,0.66,1,1,1,1,1,1,NA,0.66,0.74802,0.66,0.111111,0.444444,0.444444,0.333333,1,0.66,1,0.83,0.83,1,2,8400480971,4
"972",4,"USA",2,"USA",840,840,6512,1,1,2,2,1,2,2,2,2,2,1,2,1,2,1,1,2,2,1,2,1,2,2,2,1,2,1,2,2,2,3,2,1,2,1,2,1,2,2,2,2,2,2,1,2,1,2,2,2,1,2,1,2,2,2,2,2,2,1,2,1,2,2,2,1,1,2,1,1,1,1,2,1,1,2,3,1,8,10,9,3,1,2,1,1,1,2,1,2,2,1,2,1,2,3,2,4,2,4,2,1,2,2,1,2,4,2,2,2,2,3,3,3,NA,2,NA,NA,2,1,2,1,4,3,1,1,3,2,1,1,1,1,1,2,2,2,3,8,2,7,2,8,1,5,3,2,2,3,3,3,2,3,3,3,NA,NA,3,NA,4,2,4,8,3,3,4,1,2,4,2,3,1,1,3,2,3,1,3,3,3,NA,2,1,2e+07,2,2,1,2,2,1,2,1,1,1,1,1,10,1,1,3,3,2,2,2,1,1,1,1,1,1,3,3,8,3,3,2,1,1,1105,1240,840001,840001,840002,5,1,1961,38,2,3,8,3,840122,27,2,1,3,1,NA,NA,1,3,8,840008,3,728,45,1,5,840002,1999,19990829,840006,NA,1240,1.035197,0.833333,1.035197,2,2,NA,0.182999,0.915,0.331232,0.915,0,0,0.66,0.22,1,0.33,0,0.166667,0.165556,1,0,0,0,0,1,0.33,0.33,NA,0.34644,0.66,0,1,0,0.333333,1,1,NA,NA,NA,0.66,0,0.222222,0.222222,0.148148,1,0.66,0,0.33,0.33,1,2,8400480972,4
"973",4,"USA",2,"USA",840,840,6801,1,1,1,2,1,4,2,2,1,2,1,1,2,2,1,1,2,1,2,1,2,2,1,2,1,3,4,1,3,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,3,1,3,5,9,1,2,4,1,2,1,1,1,2,2,1,2,1,2,2,3,4,3,5,1,1,4,1,2,2,2,2,2,2,1,2,3,1,1,1,3,4,3,4,4,2,1,3,1,2,3,2,2,1,2,3,1,2,2,3,2,8,1,7,1,6,5,4,2,3,2,4,3,3,3,4,4,4,3,3,2,1,2,4,3,3,2,1,4,2,3,2,1,2,1,4,3,1,3,3,3,2,1,3,1,2,100000020,0,7,3,2,1,2,2,2,1,1,2,2,5,2,2,7,5,1,5,1,1,2,2,1,1,1,5,5,6,1,4,1,1,2,1103,1240,5,5,5,840001,1,1976,23,1,1,8,3,840122,30,2,1,7,1,NA,NA,2,4,4,840004,4,430,40,1,8,840002,1999,19990810,840009,NA,1240,1.035197,0.833333,1.035197,4,3,2,0.611466,0.915,0.795741,1,0.5,0,0.33,0.276667,1,1,1,1,1,1,1,1,0,0.666667,1,0.33,0.66,NA,0.50253,0.66,1,1,1,1,1,1,0.66,1,0.886667,1,0,0.444444,0.444444,0.296296,1,1,1,1,1,1,2,8400480973,4
"974",4,"USA",2,"USA",840,840,6802,1,1,1,1,1,2,1,3,2,2,1,2,2,1,1,1,2,1,1,2,2,2,2,3,3,3,4,1,2,1,2,3,1,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,1,2,2,3,3,5,5,4,3,1,4,1,1,1,1,1,1,1,1,1,1,1,4,2,1,3,4,4,1,1,2,1,2,2,1,2,2,3,3,3,1,4,3,4,4,3,1,2,1,1,2,1,1,3,2,2,1,3,2,1,1,1,1,3,4,3,1,5,9,1,6,3,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,8,3,3,4,1,1,3,4,4,1,1,2,2,3,3,3,3,3,3,1,1,100000020,0,7,1,1,1,1,1,1,1,1,2,NA,10,1,1,1,3,1,3,1,1,1,1,1,8,1,6,6,6,6,2,1,1,1,1103,1240,840002,840002,NA,NA,2,1953,47,2,4,3,1,840117,NA,2,5,13,2,1,1,4,2,5,840005,4,540,130,1,8,840002,1999,19990810,840009,NA,1240,0.967118,0.833333,0.967118,3,2,0,0.29411,0.915,0.781574,1,0.5,0,0.66,0.386667,1,0.33,0,1,0.443333,1,0,0,0,0,1,0.33,0.33,NA,0.34644,0.66,0,1,1,0.666667,1,1,1,1,1,1,0.777778,0.555556,0.555556,0.62963,1,0.66,1,0.83,0.83,1,2,8400480974,4
"975",4,"USA",2,"USA",840,840,6803,1,1,1,2,1,1,1,2,1,1,1,2,1,1,2,1,2,1,2,1,2,1,2,1,1,2,1,3,2,2,2,3,1,2,1,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,3,3,8,8,9,3,1,4,1,2,1,1,2,2,2,1,2,1,1,4,3,3,2,3,4,2,1,3,6,0,3,2,2,2,1,2,2,1,2,3,3,3,1,4,1,4,4,1,1,2,3,2,1,1,3,2,1,2,1,2,2,3,2,2,1,3,3,6,2,1,2,3,3,3,2,3,3,3,3,3,2,2,NA,NA,2,5,4,3,4,2,2,3,3,3,2,2,2,1,3,3,3,2,3,3,2,2,2e+07,2,2,1,1,2,1,2,1,1,1,1,1,10,1,1,1,4,2,2,4,1,2,1,1,5,2,6,6,5,3,5,1,1,3,1103,1240,840002,840002,840005,NA,2,1959,40,2,3,9,3,840123,23,2,1,3,1,NA,NA,2,3,6,840006,3,756,56,2,8,840002,1999,19990810,840009,NA,1240,0.967118,0.833333,0.967118,1,2,1,0.211332,0.915,0.447546,1,0,0,0.33,0.11,1,0,0,0.166667,0.055556,1,1,0,0,0.333333,1,0.33,0.33,NA,0.34644,0.66,0,0,1,0.333333,1,1,0.66,0.66,0.773333,1,0.444444,0.555556,0.555556,0.518519,1,0.33,0,0.165,0.165,1,2,8400480975,4
"976",4,"USA",2,"USA",840,840,6804,1,1,1,2,2,4,1,1,1,1,1,1,2,1,1,1,2,1,2,2,2,1,2,2,1,2,4,3,1,2,1,4,1,2,1,2,2,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,1,2,2,3,3,10,10,8,3,4,3,1,2,1,2,2,1,2,1,2,1,2,3,2,4,3,5,4,1,2,2,1,0,2,2,2,2,1,2,3,2,2,1,4,4,3,1,4,2,2,1,2,1,1,2,3,1,3,1,1,1,1,2,1,3,2,1,7,1,6,6,1,3,4,1,4,1,3,3,3,3,3,3,3,2,4,2,2,8,4,3,4,1,2,4,4,4,1,2,2,2,2,3,3,3,3,2,2,1,100000020,0,7,3,2,2,NA,2,2,2,2,2,2,1,2,1,7,5,1,5,1,2,2,2,1,10,2,10,10,10,2,1,3,3,1,1103,1240,840002,840002,5,840001,2,1973,27,1,2,9,3,840123,27,2,1,3,1,NA,NA,4,4,7,840007,4,655,55,2,8,840002,1999,19990811,840009,NA,1240,0.967118,0.833333,0.967118,4,3,2,0.774295,0.915,1,1,1,0.66,0.33,0.663333,1,1,1,1,1,1,1,1,0,0.666667,1,1,0.66,NA,0.76718,0.66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,8400480976,4
"977",4,"USA",2,"USA",840,840,6805,2,2,1,4,1,3,2,1,1,1,1,1,1,1,2,1,2,1,2,2,2,2,1,1,1,2,4,3,3,2,3,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,3,3,6,10,10,3,2,4,1,2,1,2,2,1,2,2,2,2,2,2,3,3,4,3,4,1,4,1,6,0,2,2,2,2,1,2,3,2,NA,3,3,4,3,1,2,4,3,2,1,2,3,1,2,1,1,4,2,2,2,2,2,5,2,1,1,3,2,5,2,3,2,2,3,2,3,4,4,4,NA,3,3,2,2,2,2,6,4,2,4,1,3,3,3,3,2,3,3,1,2,2,3,3,3,3,4,2,100000020,0,7,2,2,2,2,2,2,NA,1,2,2,1,2,2,7,5,1,4,1,1,1,4,1,1,5,1,5,8,1,5,1,2,4,1105,1240,NA,NA,840002,5,1,1979,21,1,1,3,1,840117,NA,2,1,8,1,NA,NA,2,4,2,840002,4,750,50,2,8,840002,1999,19990811,840009,NA,1240,1.035197,0.833333,1.035197,5,3,2,0.527299,0.915,0.675371,1,0.5,0.33,0.33,0.386667,1,0.66,1,1,0.886667,1,0,1,0,0.333333,1,0.33,0.66,NA,0.50253,0.66,1,0,1,0.666667,1,1,0.66,1,0.886667,1,0,0,0.444444,0.148148,1,1,1,1,1,1,2,8400480977,4
"978",4,"USA",2,"USA",840,840,6806,1,1,2,3,1,3,1,2,2,1,1,2,2,1,2,1,1,2,2,1,2,2,2,1,1,2,4,4,3,1,2,4,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,3,3,5,5,10,3,4,1,1,2,2,2,1,2,2,1,1,2,2,2,2,2,1,3,1,1,4,1,6,0,2,1,2,2,2,2,2,1,2,2,4,4,1,3,4,3,1,3,1,1,3,3,2,1,2,3,1,3,2,3,3,3,2,7,1,10,3,6,2,1,1,1,3,2,1,1,1,2,1,2,2,2,1,2,3,5,3,1,2,2,3,2,2,1,3,3,2,1,4,3,1,3,3,1,2,2,100000020,0,7,2,1,1,1,2,1,1,1,1,1,5,2,2,6,4,2,3,2,3,3,1,1,5,1,5,5,5,1,5,4,2,5,1105,1240,5,5,840002,840001,1,1980,20,1,1,7,3,840121,21,1,6,1,2,1,1,1,4,7,840007,4,1040,40,1,8,840007,1999,19990812,840009,NA,1240,1.035197,0.833333,1.035197,3,2,0,0.416667,0.915,0.589444,1,0.5,0.33,0.33,0.386667,1,0.66,1,1,0.886667,1,1,0,0,0.333333,1,0,0,NA,0.06,0.66,0,0,1,0.333333,1,1,1,1,1,1,0.444444,0.444444,0.444444,0.444444,1,0.66,0.5,0.58,0.58,1,2,8400480978,4
"979",4,"USA",2,"USA",840,840,6807,1,1,3,3,1,1,1,2,1,1,1,2,1,1,2,2,2,2,1,1,1,1,2,2,1,1,1,1,3,4,3,3,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,3,8,8,8,4,4,3,2,2,2,2,1,2,2,1,2,1,2,5,3,1,2,5,1,1,1,1,1,3,3,2,2,2,2,3,3,1,1,3,1,2,3,1,1,2,3,2,1,1,1,2,1,1,2,3,1,2,2,3,3,2,3,8,5,10,1,2,2,1,1,3,3,2,2,3,3,3,3,2,3,2,2,2,2,5,4,2,4,4,3,3,2,3,2,3,2,1,2,2,1,3,3,1,1,1,2e+07,2,2,1,1,2,1,2,1,1,1,1,1,10,1,1,1,1,5,1,5,1,1,1,1,1,1,3,3,1,1,4,1,2,3,1103,1240,840001,840001,5,5,2,1959,40,2,3,3,1,840117,18,2,2,3,2,1,1,1,2,7,840007,3,1105,105,1,8,840002,1999,19990811,840009,NA,1240,0.967118,0.833333,0.967118,4,2,NA,0.150412,0.915,0.31412,1,0,0.33,0.66,0.33,1,0,0,0.166667,0.055556,1,0,0,0,0,1,0,0.33,NA,0.21609,0.66,0,0,0,0,1,1,0,0.33,0.443333,1,0,0.222222,0.222222,0.148148,1,0.33,1,0.665,0.665,1,2,8400480979,4
"980",4,"USA",2,"USA",840,840,6808,1,1,1,3,1,1,1,1,2,1,1,1,2,1,2,1,2,2,1,2,1,2,2,1,1,4,1,2,3,3,3,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,3,1,4,10,10,3,1,2,1,2,1,2,1,2,2,1,2,1,2,2,2,1,2,4,2,1,1,1,1,2,2,1,2,2,2,1,3,1,1,1,2,4,1,3,2,3,1,4,2,2,3,2,1,1,2,3,1,2,2,3,3,NA,2,10,1,1,1,1,4,1,2,3,4,4,3,4,4,4,4,3,3,2,4,4,NA,3,2,1,4,1,3,4,4,3,1,4,3,2,4,3,2,3,3,3,1,1,2e+07,2,1,1,1,1,1,1,1,1,1,1,1,10,1,1,1,1,5,1,5,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1102,1240,840002,840002,840005,840001,2,1956,44,2,3,2,1,840116,NA,2,5,13,2,1,7,4,4,6,840006,4,1115,45,1,8,840003,1999,19990812,840009,NA,1240,0.967118,0.833333,0.967118,2,2,NA,0.125633,0.915,0.4225,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.33,0.66,NA,0.50253,0.66,1,0,0,0.333333,1,1,0.33,1,0.776667,1,0,0,0,0,1,0.66,0.5,0.58,0.58,1,2,8400480980,4
"981",4,"USA",2,"USA",840,840,6809,1,1,2,3,2,2,1,2,1,2,1,1,2,1,1,1,2,1,2,2,2,2,1,2,1,1,4,4,3,1,2,3,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,3,2,7,8,9,3,4,3,1,1,1,1,1,1,2,1,1,1,1,4,3,4,2,5,4,1,2,1,1,1,2,2,2,2,1,3,2,3,NA,3,4,4,3,1,1,2,2,3,NA,1,1,2,1,1,2,2,1,2,2,3,3,5,2,6,4,3,4,5,2,3,2,3,3,3,2,3,4,3,3,4,2,2,4,3,2,2,4,3,4,1,3,3,4,4,2,3,3,1,3,2,3,2,3,3,1,2,9e+07,9,2,1,2,2,2,1,1,1,1,2,2,9,1,1,6,5,1,4,1,3,2,1,1,9,1,5,8,5,1,2,1,2,2,1105,1240,840002,840002,5,NA,1,1969,30,2,2,9,3,840123,22,2,1,5,1,NA,NA,2,4,4,840004,4,825,105,2,8,840002,1999,19990814,840009,NA,1240,1.035197,0.833333,1.035197,4,2,2,0.293832,0.915,0.842176,1,0,0.33,0.66,0.33,1,0.33,0,0.166667,0.165556,1,1,0,0,0.333333,1,0.33,0.33,NA,0.34644,0.66,1,1,1,1,1,1,1,1,1,1,0.888889,0.444444,0.777778,0.703704,1,0.33,1,0.665,0.665,1,2,8400480981,4
"982",4,"USA",2,"USA",840,840,6810,1,1,2,3,1,1,1,2,1,NA,1,1,1,2,1,1,2,2,2,1,2,2,2,1,1,NA,3,2,1,1,1,3,3,1,NA,2,1,1,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,10,5,10,4,4,3,2,2,2,2,1,1,2,1,2,1,2,4,4,4,4,3,3,1,2,1,6,0,3,1,2,2,2,2,3,1,1,3,3,3,3,4,2,1,2,4,1,1,3,2,1,1,2,2,1,2,2,2,2,5,2,5,4,6,2,3,2,1,2,2,3,2,2,2,2,2,2,3,1,2,3,3,2,5,3,2,4,1,3,3,3,3,2,3,2,1,2,2,1,3,3,3,1,3,10100000,1,2,1,NA,NA,NA,NA,1,1,1,1,1,10,1,1,2,3,4,1,4,1,5,1,1,6,1,2,4,1,2,2,1,2,4,1103,1240,840002,840002,840001,5,1,1980,19,1,1,8,3,840122,26,1,7,7,2,1,2,1,2,7,840007,4,1050,50,1,8,840002,1999,19990815,840009,NA,1240,1.035197,0.833333,1.035197,3,2,1,0.238832,0.915,0.734167,1,0,0.33,0.33,0.22,1,0,0,0.166667,0.055556,1,1,0,0,0.333333,1,0.33,0.33,NA,0.34644,0.66,1,1,1,1,1,1,0.66,0.66,0.773333,1,0.555556,0.111111,0.333333,0.333333,1,0.66,1,0.83,0.83,1,2,8400480982,4
"983",4,"USA",2,"USA",840,840,6811,1,1,2,1,3,3,1,1,1,2,1,1,2,1,1,1,2,1,2,2,2,1,2,1,1,4,4,2,2,2,2,3,1,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,3,3,8,9,9,4,4,1,2,2,2,2,2,2,2,1,1,1,1,4,5,4,3,4,3,1,1,1,5,3,2,1,2,2,2,4,3,2,2,4,3,4,1,4,4,1,1,4,1,1,3,1,2,1,1,2,1,1,2,2,2,3,2,3,2,5,1,5,3,2,2,3,3,2,1,2,3,2,1,1,2,2,1,1,1,4,4,3,4,1,1,4,3,4,1,1,1,2,2,3,3,3,3,3,3,2,100000020,0,4,1,2,2,NA,2,1,2,1,2,NA,9,2,1,6,4,2,4,2,1,1,1,1,10,4,8,5,5,7,1,2,1,1,1105,1240,840002,840002,840001,5,2,1924,75,3,6,6,3,840120,35,2,4,3,1,NA,NA,3,3,5,840005,4,1100,100,1,8,840002,1999,19990816,840009,NA,1240,0.967118,0.833333,0.967118,1,2,2,0.269254,0.915,0.739352,1,0.5,0,1,0.5,1,0.66,0,0.5,0.386667,1,0,0,0,0,1,0.33,0,NA,0.19035,0.66,1,1,1,1,1,1,0.66,1,0.886667,1,1,0.777778,0.444444,0.740741,1,0.66,0,0.33,0.33,1,2,8400480983,4
